repriskID,company_name,headquarters_country,headquarters_country_isocode,sectors,url,isins,primary_isin,no_reported_risk_exposure
631245,Mishmak Ship Breaking Industry Ltd,Bangladesh,BD,Support Services (Industrial Goods and Services),,,,False
631250,Swa Karya Jaya Group; PT,Indonesia,ID,Construction and Materials,https://swakaryajaya.com,,,False
63129,Panca Persada Mulia; PT,Indonesia,ID,Personal and Household Goods,,,,True
631290,An Khanh Group (Cong Ty Co Phan Nhiet Dien An Khanh),Vietnam,VN,Utilities | Retail,http://www.nhietdienankhanh.com.vn,,,False
631320,Hanoi Industrial Construction and Investment JSC,Vietnam,VN,Construction and Materials | Financial Services,http://hancic.com.vn,,,False
631420,Madhucon Indonesia; PT,Indonesia,ID,Mining,,,,False
63151,Vi Lu Co Ltd,Vietnam,VN,Unspecified,,,,True
631515,JTD Jaya Pratama; PT,Indonesia,ID,Construction and Materials,,,,True
63155,Hoa Phat Energy JSC,Vietnam,VN,Mining,http://hoaphat.com.vn,,,False
63164,"Haviet Trading Co., Ltd.",Vietnam,VN,Industrial Metals,http://wwww.havietgroup.com.vn,,,True
63175,Tri Bakti Sarimas; PT,Indonesia,ID,Food and Beverage | Alternative Energy,http://www.cocomas.com.sg/index_files/Page6028.htm,,,False
631945,Japan-Bangladesh Security Printing & Papers Ltd (JB Security Printing & Paper; JBSPPL),Bangladesh,BD,Support Services (Industrial Goods and Services),,,,False
63219,Nam Thai Son Import Export JSC,Vietnam,VN,General Industrials,http://www.namthaison.com.vn,,,True
632475,Teso Indah; PT,Indonesia,ID,Food and Beverage,,,,False
63293,Shabnam Vegetable Oil Industries Ltd.,Bangladesh,BD,Food and Beverage,,,,True
633000,Mingshun Construction; PT,Indonesia,ID,Construction and Materials,,,,False
633068,BIDV Securities Co (BSC),Vietnam,VN,Financial Services,https://www.bsc.com.vn/,VN0BSI323016 | VN0CACB23046 | VN0CMWG23121 | VN0CSTB23265 | VN0CTCB23095 | VN000000BSI7,VN000000BSI7,False
633143,Akij Group,Bangladesh,BD,Construction and Materials | General Industrials | Food and Beverage | Personal and Household Goods,https://akij.net/,,,False
633165,Desa Sawit Sari Persada; PT,Indonesia,ID,Food and Beverage,,,,False
63337,Jorn Technology Corp,Vietnam,VN,General Industrials | Unspecified,,,,False
63339,Taung Liang Industry Co Ltd,Vietnam,VN,Oil and Gas,,,,False
63341,Ngan Dan Trade-Service Co Ltd,Vietnam,VN,Support Services (Industrial Goods and Services) | Media,,,,False
63343,Thinh Huyen Pvt Enterprise,Vietnam,VN,Retail,,,,False
63344,Hau River Farm,Vietnam,VN,Food and Beverage,,,,False
63345,Hanoi Airline Petroleum Co,Vietnam,VN,Oil and Gas,,,,False
633605,HKC Apparels Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
633640,Indonesia Weda Bay Industrial Park; PT (IWIP),Indonesia,ID,Industrial Metals | Mining,https://iwip.co.id,,,False
633670,Wisata Bahagia Indonesia; PT,Indonesia,ID,Travel and Leisure,,,,False
63403,United Khmer Group,Cambodia,KH,Mining,,,,False
635075,ASANZO Vietnam Electronic Co,Vietnam,VN,Personal and Household Goods,,,,False
635110,Lestari Gemilang Intisawit;,Indonesia,ID,Food and Beverage,,,,False
635127,Saltside Technologies AB,Bangladesh,BD,Software and Computer Services,https://saltside.se/,,,True
635203,Mars Design Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
635217,Wellspring Saigon International Bilingual School,Vietnam,VN,Retail,http://wellspring.edu.vn/?lang=en,,,True
635218,Alif Casual Wear Ltd,Bangladesh,BD,Personal and Household Goods,http://www.alifgroup-bd.com/,,,False
635227,Singapore Intercultural School (Singapore International School),Indonesia,ID,Retail,https://sisschools.org/,,,True
635263,Shah Makhdum Garments Ltd,Bangladesh,BD,Personal and Household Goods,https://smgl-bd.com/,,,False
635287,Beta Media and Food Services,Vietnam,VN,Travel and Leisure,,,,True
635298,Uttara Knitting & Dyeing Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
635412,Runner Automobiles Ltd,Bangladesh,BD,Automobiles and Parts,https://www.runnerbd.com,BD0246RAL007,BD0246RAL007,True
635622,QSR Vietnam Trading Co TLD (Dairy Queen Vietnam),Vietnam,VN,Food and Beverage,http://dairyqueen.com.vn/,,,True
635730,ML Intimate Apparel Cambodia Ltd,Cambodia,KH,Personal and Household Goods,,,,False
63594,Batam Textile Industry; PT,Indonesia,ID,Personal and Household Goods,http://www.batamtex.com,,,True
635995,Agragami Shipping Lines,Bangladesh,BD,Industrial Transportation,,,,False
636077,Ananta Apparels Ltd (Ananta Group),Bangladesh,BD,Retail,https://www.ananta-bd.com/,,,False
636107,Project Growmoto,Indonesia,ID,Financial Services,,,,True
636190,Desh Petroleum Services Co Ltd,Bangladesh,BD,Industrial Transportation,,,,False
636235,Jiun Ye Garment (Cambodia) Co Ltd,Cambodia,KH,Personal and Household Goods,,,,False
636267,Agora Ltd (formerly Rahimafrooz Superstores Ltd),Bangladesh,BD,Retail,https://agorasuperstores.com/,,,True
636277,Petrolimex Group Commercial Joint Stock Bank (PG Bank),Vietnam,VN,Banks,https://www.pgbank.com.vn,VN0PGB123015 | VN000000PGB7,VN000000PGB7,True
636290,Tambora Agro Lestari; PT (PT TAL),Indonesia,ID,Food and Beverage,,,,False
636335,Morodadi; CV,Indonesia,ID,Personal and Household Goods | Automobiles and Parts,,,,False
636337,Gami Food JSC (Cong Ty Co Phan Gami Thuc Pham),Vietnam,VN,Food and Beverage,,,,True
636345,Berkat Bhineka Perkasa; PT (PT BPP),Indonesia,ID,Mining,,,,False
636562,Project Flymoto,Indonesia,ID,Financial Services,,,,True
636655,Arjuna Utama Sawit; PT,Indonesia,ID,Food and Beverage,,,,False
636662,Advans Cambodia,Cambodia,KH,Financial Services,,,,True
63669,Sekar Bengawan; PT,Indonesia,ID,General Industrials | Personal and Household Goods,,,,True
63698,Posts and Telecommunications Tourism JSC,Vietnam,VN,Travel and Leisure,,,,True
63707,Duy Linh YanText JSC (Dultex),Vietnam,VN,Personal and Household Goods,http://dld.vn/,,,True
63745,Minh Tri Company Limited,Vietnam,VN,Personal and Household Goods,,,,True
63824,Asian Cotton Industry; PT,Indonesia,ID,Personal and Household Goods,www.asiancotton.com,,,True
63827,Dong Xuan Knitting Sole Member Ltd. (Doximex),Vietnam,VN,Personal and Household Goods,www.doximex.com.vn/Default.aspx,,,True
63847,Karawang Utama Textile Industries,Indonesia,ID,Personal and Household Goods,,,,True
63862,Tebo Multi Agro; PT (TMO),Indonesia,ID,Paper | Forestry,,,,False
63874,Sonali Bank Ltd,Bangladesh,BD,Banks,http://www.sonalibank.com.bd,,,False
63894,Kalimantan Prima Persada PT (KPP),Indonesia,ID,Mining,http://www.kppmining.com/,,,True
63904,Artexport,Vietnam,VN,Personal and Household Goods,http://artexport.com.vn,,,True
63929,Lawe Adyaprima Spinning Mills PT,Indonesia,ID,Personal and Household Goods,,,,True
63987,Ocean Garment Co Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
63988,Berry Apparel (Cambodia) Co Ltd,Cambodia,KH,Personal and Household Goods,,,,False
641003,Tebo Holding Co,Indonesia,ID,Financial Services,,,,False
641013,Koperasi Tani Hutan Tuah,Indonesia,ID,Food and Beverage,,,,False
641018,Koperasi Tani Hutan Saha Baru,Indonesia,ID,Food and Beverage,,,,False
64112,Cemaco Hanoi,Vietnam,VN,Personal and Household Goods,,,,True
64118,KC Gecin Enterprises Ltd,Cambodia,KH,Construction and Materials,https://kh4243.contact.page/,,,False
641200,Surabaya Mekabox; PT,Indonesia,ID,General Industrials,https://surabayamekabox.com,,,False
641205,Mega Surya Eratama; PT,Indonesia,ID,General Industrials,http://www.msepaper.com,,,False
64137,Hoang Gia Industrial Chemical JSC,Vietnam,VN,Chemicals | Retail,,,,True
64139,Dhanar Mas Concern; PT,Indonesia,ID,Personal and Household Goods,http://www.dmctex.co.id,,,True
641540,Agung Resik Pratama CV,Indonesia,ID,Construction and Materials,,,,False
641745,Mer Engineering; PT,Indonesia,ID,Construction and Materials,https://www.mer-engineering.com,,,False
64182,Vinamit,Vietnam,VN,Food and Beverage,www.vinamit.com,,,False
641835,Buana Tambang Jaya; PT,Indonesia,ID,Mining,https://buanatambangjaya.com/,,,False
64184,Vietnam National Complete Equipment and Technics Import-Export Corporation (Technoimport); The,Vietnam,VN,Unspecified,,,,True
641955,Zisa's Fashion Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
64206,"Doan Ket Trade and Packaging Production Co., Ltd.",Vietnam,VN,Personal and Household Goods | Paper,,,,True
64226,NZ Textile Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
64235,Nhat Tien Trading and Manufacture Co Ltd,Vietnam,VN,General Industrials,,,,True
64271,Sinar Central Sandang; PT,Indonesia,ID,Personal and Household Goods,,,,True
64293,Raez Overseas,Bangladesh,BD,Support Services (Industrial Goods and Services),http://reazoverseasbd.com,,,False
64297,Napal Umbar Picung; PT (NUP),Indonesia,ID,Mining,,,,False
643035,Harapan Jaya; PO,Indonesia,ID,Industrial Engineering | Travel and Leisure,http://www.poharapanjaya.com,,,False
643088,Crosswear Industries Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
64349,Enayetpur Spinning Mills Ltd,Bangladesh,BD,Personal and Household Goods,.https://taraspinning.com/,,,True
64350,Kamal Yarn Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
64359,Hoa My Viet Co. Ltd.,Vietnam,VN,Personal and Household Goods,,,,False
643693,Bumi Daya Agrotamas (BDA); PT,Indonesia,ID,Food and Beverage,,,,False
643698,Ensem Sawita Lestari; PT,Indonesia,ID,Food and Beverage,,,,False
643708,Perkebunan Lembah Bakti I; PT,Indonesia,ID,Food and Beverage,,,,False
64371,Delta Spinning Mills Ltd,Bangladesh,BD,Personal and Household Goods,http://www.deltagroupbd.com,,,True
643713,Perkebunan Lembah Bakti II; PT,Indonesia,ID,Food and Beverage,,,,False
643723,Runding Putra Persada; PT,Indonesia,ID,Food and Beverage,,,,False
643728,Delima Makmur; PT,Indonesia,ID,Food and Beverage,,,,False
643733,Bangun Sampurna Lestari; PT,Indonesia,ID,Food and Beverage,,,,False
643738,Nafasindo; PT,Indonesia,ID,Food and Beverage,,,,False
643740,Bali Pacific Pragama; PT (BPP),Indonesia,ID,Construction and Materials,,,,False
643743,CV Buana Indah,Indonesia,ID,Electronic and Electrical Equipment | Support Services (Industrial Goods and Services),,,,False
643748,Pacific Palmindo Industri; PT,Indonesia,ID,Food and Beverage,,,,False
64376,Envoy Group,Bangladesh,BD,Personal and Household Goods,http://www.envoy-group.com,,,False
64378,Topu Trade International,Bangladesh,BD,Personal and Household Goods,,,,True
644002,Mega Manunggal Property Tbk PT,Indonesia,ID,Industrial Transportation | Support Services (Industrial Goods and Services),https://mmproperty.com/,ID1000134307,ID1000134307,True
644052,Estika Tata Tiara Tbk; PT,Indonesia,ID,Food and Beverage,http://kibif.com/,ID1000147705,ID1000147705,True
644715,Java Indoland; PT,Indonesia,ID,Retail,,,,False
644920,Tani Farmers Group,Indonesia,ID,Unspecified,,,,False
644925,Sumber Surya Kencana Inhu; PT,Indonesia,ID,Industrial Transportation,,,,False
644930,Agro Muko Tank Terminal; PT,Indonesia,ID,Unspecified,,,,False
644935,Bagus Indah Perkasa; PT,Indonesia,ID,Food and Beverage,,,,False
645277,Far East Medical Vietnam Ltd (FV Hospital),Vietnam,VN,Health Care Equipment and Services,https://www.fvhospital.com/,,,True
645435,M/S Awad Traders,Bangladesh,BD,Unspecified,,,,True
645610,Lusantex; PT,Indonesia,ID,Personal and Household Goods,https://pt-lusantex.business.site/,,,False
645650,Yoosung Indonesia; PT,Indonesia,ID,Personal and Household Goods,,,,False
646540,Islam Garments Ltd,Bangladesh,BD,Personal and Household Goods,https://www.islam-garments.com/,,,False
646555,Swiss Schiffli Fashion (BD) Ltd,Bangladesh,BD,Personal and Household Goods,https://www.ssfbdl.com/,,,False
646660,Investors and Eastern Arab For Industrial and Real Estate Investments; The (IEAI),Jordan,JO,Financial Services,,,,False
646670,Aqaba Development Corp; The (ADC),Jordan,JO,Construction and Materials,http://www.adc.jo/Public/Main_English.aspx?lang=2&site_id=1&page_id=702&page_id2=703,,,False
646720,Russel Spinning Mills Ltd,Bangladesh,BD,Unspecified,,,,True
646730,Ceria Prima; PT,Indonesia,ID,Food and Beverage,,,,False
646735,Perintis Sawit Andalan; PT,Indonesia,ID,Food and Beverage,,,,False
646745,Rezeki Kencana; PT,Indonesia,ID,Food and Beverage,,,,False
646750,Mitra Aneka Rejeki; PT,Indonesia,ID,Food and Beverage,,,,False
646760,Indo Sawit Kekal; PT,Indonesia,ID,Food and Beverage,,,,False
646765,Usaha Agro Indonesia; PT,Indonesia,ID,Food and Beverage,,,,False
646780,Buana Tunas Sejahtera; PT,Indonesia,ID,Food and Beverage,,,,False
646785,Efita Agro Lestari; PT,Indonesia,ID,Food and Beverage,,,,False
646790,Megasawindo Perkasa; PT,Indonesia,ID,Food and Beverage,,,,False
646830,Rejeki Kencana Prima; PT,Indonesia,ID,Food and Beverage,,,,False
646835,Bonti Permai Jaya Raya; PT,Indonesia,ID,Food and Beverage,,,,False
646995,Brasserie de la Couronne SA,Haiti,HT,Food and Beverage,,,,False
647025,Satria Multi Sukses; PT,Indonesia,ID,Food and Beverage,,,,False
647060,Danau Mashitam; PT,Indonesia,ID,Mining,,,,False
647070,Monster Scuba Diving Center; PT,Indonesia,ID,Travel and Leisure,http://www.monsterdivers.com/,,,False
64716,Nurul Islam Spinning Mills Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
6474,XL Axiata Tbk; PT,Indonesia,ID,Telecommunications,https://www.xl.co.id/id,US69369R1005 | IDJ0000236D7 | IDJ0000236C9 | IDJ0000236B1 | IDJ0000236A3 | IDA0001277D9 | IDA0001277C1 | IDA0001277B3 | IDA0001277A5 | IDJ0000119E3 | IDJ0000119D5 | IDJ0000114E4 | IDJ0000114D6 | IDJ0000088E0 | IDJ0000088D2 | IDA0000960D1 | IDA0000943E5 | IDA0000943D7 | ID1000102502,ID1000102502,False
64759,Pfizer Indonesia; PT,Indonesia,ID,Pharmaceuticals and Biotechnology,http://www.pfizerpeduli.com/,,,False
64760,Dexa Medica; PT,Indonesia,ID,Pharmaceuticals and Biotechnology,http://www.dexa-medica.com/,,,False
64806,DNTN TM SX XNK Váº¡n Phuoc Thanh,Vietnam,VN,Chemicals,,,,True
648115,IndoGunta Group; PT,Indonesia,ID,Food and Beverage,,,,False
648165,BKS Indonesia; PT,Indonesia,ID,Industrial Engineering,https://www.bks-knives.com,,,False
64821,Hajee Hashem Spinning Mills Ltd; M/S,Bangladesh,BD,Personal and Household Goods,,,,True
64831,Thuan Phong Plastic Company Limited,Vietnam,VN,Personal and Household Goods,,,,True
64838,Hai Phong Weaving and Sewing Co,Vietnam,VN,Personal and Household Goods,,,,False
64839,V.K. Company,Vietnam,VN,Unspecified,,,,False
64840,PT Kahatex,Indonesia,ID,Personal and Household Goods,http://www.kaha.com/,,,False
64841,Dai Dong Tien Corporation,Vietnam,VN,Personal and Household Goods,http://www.daidongtien.com.vn/,,,True
648565,Senamas Energindo Mineral; PT,Indonesia,ID,Mining,,,,False
64861,Sharkatly Trading Private Co. Ltd.,Jordan,JO,Food and Beverage,http://www.sharkatly.com,,,True
64864,DNTN SAN XUAT - THUONG MAI SEN DAT,Vietnam,VN,Electronic and Electrical Equipment | Support Services (Industrial Goods and Services),dangcapthuonghieu.vn,,,True
64865,Sinar Piala Mulia Djaja; PT,Indonesia,ID,Personal and Household Goods,,,,True
648680,Tunas Baru Sejahtera (PT TBS); PT,Indonesia,ID,Support Services (Industrial Goods and Services),,,,False
648740,Gagah Putera Satria; PT,Indonesia,ID,General Industrials | Financial Services,https://gpsgroup.co.id/,,,False
648750,Fangiono Agro Plantation; PT (FAP Agri Tbk; PT),Indonesia,ID,Food and Beverage,https://fap-agri.com/en/,ID1000158405,ID1000158405,False
648755,Ciliandry Anky Abadi; PT (CAA),Indonesia,ID,Food and Beverage,,,,False
64876,San Lei Fung Garment & Woolen Knitting Factory Ltd,Cambodia,KH,Personal and Household Goods,,,,False
648760,Sungai Budi Group; PT,Indonesia,ID,Chemicals | Food and Beverage,,,,False
648765,Agro Inti Semesta; PT,Indonesia,ID,Food and Beverage | Financial Services,,,,False
648830,Mitra Indo Cemerlang; PT,Indonesia,ID,Construction and Materials | Food and Beverage,,,,False
648840,Dimex Selaras; PT,Indonesia,ID,Food and Beverage,,,,False
648850,Limpah Sejahtera; PT,Indonesia,ID,Food and Beverage,,,,False
648855,Priatama Riau; PT,Indonesia,ID,Food and Beverage,,,,False
64908,Tan Hop Phu Trading Company Limited,Vietnam,VN,Support Services (Industrial Goods and Services),,,,True
64909,"Bach Tung Co., Ltd.",Vietnam,VN,Personal and Household Goods,http://www.bachtung.com,,,True
64919,"Vinh Phu Co., Ltd.",Vietnam,VN,Construction and Materials | Personal and Household Goods,,,,True
649200,Sei Alih Berombang; PT ((KSU) Amelia),Indonesia,ID,Food and Beverage,,,,False
64938,"Tan Dai Minh Co., Ltd.",Vietnam,VN,Construction and Materials,,,,True
649395,Berdikari Pondasi Perkasa; PT,Indonesia,ID,Construction and Materials | Industrial Transportation,https://www.ptbppid.com,,,False
649450,Pertamina Hulu Energi Tuban East Java; PT (PHE TEJ),Indonesia,ID,Oil and Gas,,,,False
649525,Andes Agro Investama; PT,Indonesia,ID,Food and Beverage,,,,False
649530,Dendy Marker Indah Lestari; PT,Indonesia,ID,Food and Beverage,,,,False
649535,Global Kalimantan Makmur; PT,Indonesia,ID,Food and Beverage,,,,False
649565,PT Arimbi Jaya Agung (Arimbi),Indonesia,ID,Travel and Leisure,,,,False
649570,Nala Palma Cadudasa; PT,Indonesia,ID,Food and Beverage,,,,False
649575,Nusantara Sawit Persada; PT,Indonesia,ID,Food and Beverage,,,,False
649580,Sawit Mitra Abadi; PT,Indonesia,ID,Food and Beverage,,,,False
649595,Batraja Wirenindo Utama; PT,Indonesia,ID,Industrial Metals,,,,False
649620,PPJ Kontraktor; PPJ,Indonesia,ID,Construction and Materials,,,,False
649635,CMI Teknologi; PT,Indonesia,ID,Telecommunications,,,,False
649655,Serang Berkah Mandiri; PT,Indonesia,ID,Mining,,,,False
649665,Agro Serang Berkah; PT,Indonesia,ID,Food and Beverage,,,,False
64969,"Nhat Long Co., Ltd.",Vietnam,VN,Personal and Household Goods,,,,True
64982,Ba An JSC,Vietnam,VN,Personal and Household Goods,http://baan.vn,,,True
6500,KTS Textile Industries Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
650070,Monopia Cambodia Co Ltd,Cambodia,KH,Personal and Household Goods,,,,False
650105,CP Vietnam Corp,Vietnam,VN,Food and Beverage,https://www.cp.com.vn/,,,False
65018,Salma Trade Int'l Ltd.,Bangladesh,BD,Personal and Household Goods,,,,True
6502,Cardinal Apparel,Bangladesh,BD,Personal and Household Goods,,,,False
65020,Square Textiles PLC,Bangladesh,BD,Personal and Household Goods,https://textile.squaregroup.com/index.php,BD0446SQTEX2,BD0446SQTEX2,True
6503,BP Pantura,Indonesia,ID,Construction and Materials,,,,False
65032,Nguyen Hiep Plastic Import-Export Company Limited,Vietnam,VN,Support Services (Industrial Goods and Services),http://www.nguyenhiep.com.vn,,,True
65036,Echo Cotton Mills Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
6504,Arena Fashion Wear Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
6505,Kapuk Naga Indah (KNI); PT,Indonesia,ID,Financial Services,,,,False
650605,Chinfon Cement Corp,Vietnam,VN,Construction and Materials,http://www.cfc.vn,,,False
650795,Geominex Sapek; PT,Indonesia,ID,Mining,,,,False
650805,Sumber Tani Agung Resources; PT (PT STAR),Indonesia,ID,Food and Beverage,https://www.sta.co.id/v4/home/en,,,False
650855,American Feed Co (Gold Coin Group),Vietnam,VN,Food and Beverage,,,,False
650860,GreenFeed Vietnam Corp,Vietnam,VN,Food and Beverage,https://www.greenfeed.com.vn/,,,False
650885,Thien An Co Ltd,Vietnam,VN,Food and Beverage,http://www.thienangroup.net/,,,False
