QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,FNC,CNRR,repriskID
19031,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,07/03/2017,2017,,,
25948,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,13/03/2018,2018,,,
33012,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,26/03/2019,2019,,,
39310,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,05/05/2020,2020,,,
42009,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,14/04/2021,2021,,,
12185,126,Needle Craft for clothing industry,Jordan,21/10/2015,2015,,,
17070,126,Needle Craft for clothing industry,Jordan,10/10/2016,2016,,,
22432,126,Needle Craft for clothing industry,Jordan,24/09/2017,2017,,,
30097,126,Needle Craft for clothing industry,Jordan,08/10/2018,2018,,,
36658,126,Needle Craft for clothing industry,Jordan,16/10/2019,2019,,,
41776,126,Needle Craft for clothing industry,Jordan,28/02/2021,2021,,,
18797,129,Quang Xuan Trading and Service Co. Ltd.,Vietnam,15/02/2017,2017,,,
8700,130,Truong Vinh Trading Industrial Garment Co. Ltd.,Vietnam,07/04/2015,2015,,,
13942,130,Truong Vinh Trading Industrial Garment Co. Ltd.,Vietnam,22/03/2016,2016,,,
19412,130,Truong Vinh Trading Industrial Garment Co. Ltd.,Vietnam,04/04/2017,2017,,,
9528,131,Horizon Manufacturing S.A.,Haiti,09/06/2015,2015,,,
14355,131,Horizon Manufacturing S.A.,Haiti,05/04/2016,2016,,,
20283,131,Horizon Manufacturing S.A.,Haiti,18/04/2017,2017,,,
26812,131,Horizon Manufacturing S.A.,Haiti,17/04/2018,2018,,,
34959,131,Horizon Manufacturing S.A.,Haiti,15/07/2019,2019,,,
12195,139,One World Apparel S.A.,Haiti,03/11/2015,2015,,,
12614,141,Mustafa & Kamal Ashraf Trading (Jordan) Garment Ltd.,Jordan,25/10/2015,2015,,,
17509,141,Mustafa & Kamal Ashraf Trading (Jordan) Garment Ltd.,Jordan,14/11/2016,2016,,,
23415,141,Mustafa & Kamal Ashraf Trading (Jordan) Garment Ltd.,Jordan,06/11/2017,2017,,,
30206,141,Mustafa & Kamal Ashraf Trading (Jordan) Garment Ltd.,Jordan,24/10/2018,2018,,,
36776,141,Mustafa & Kamal Ashraf Trading (Jordan) Garment Ltd.,Jordan,23/10/2019,2019,,,
42560,141,Mustafa & Kamal Ashraf Trading (Jordan) Garment Ltd.,Jordan,30/05/2021,2021,,,
10050,142,The Willbes Haitian S.A. (HT-2/2A),Haiti,14/07/2015,2015,,,
15415,142,The Willbes Haitian S.A. (HT-2/2A),Haiti,28/06/2016,2016,,,
20584,142,The Willbes Haitian S.A. (HT-2/2A),Haiti,31/05/2017,2017,,,
27782,142,The Willbes Haitian S.A. (HT-2/2A),Haiti,29/05/2018,2018,,,
34810,142,The Willbes Haitian S.A. (HT-2/2A),Haiti,03/07/2019,2019,,,
10013,143,The Willbes Haitian S.A. (HT-3),Haiti,14/07/2015,2015,,,
15274,143,The Willbes Haitian S.A. (HT-3),Haiti,14/06/2016,2016,,,
20298,143,The Willbes Haitian S.A. (HT-3),Haiti,09/05/2017,2017,,,
27874,143,The Willbes Haitian S.A. (HT-3),Haiti,05/06/2018,2018,,,
35462,143,The Willbes Haitian S.A. (HT-3),Haiti,08/08/2019,2019,,,
12715,147,Global Manufacturers and Contractors,Haiti,13/10/2015,2015,,,
10955,148,Viet Tien Garment Cooperation,Vietnam,22/09/2015,2015,,,
16554,148,Viet Tien Garment Cooperation,Vietnam,14/09/2016,2016,,,
23098,148,Viet Tien Garment Cooperation,Vietnam,10/10/2017,2017,,,
13573,154,"Esquel Garment Manufacturing (Vietnam) Co., Ltd.",Vietnam,18/02/2016,2016,,,
18631,154,"Esquel Garment Manufacturing (Vietnam) Co., Ltd.",Vietnam,09/02/2017,2017,,,
25542,154,"Esquel Garment Manufacturing (Vietnam) Co., Ltd.",Vietnam,27/02/2018,2018,,,
39609,154,"Esquel Garment Manufacturing (Vietnam) Co., Ltd.",Vietnam,14/07/2020,2020,,,
9229,155,Far Eastern Apparel (Vietnam) Ltd.,Vietnam,02/06/2015,2015,,,
15706,155,Far Eastern Apparel (Vietnam) Ltd.,Vietnam,12/07/2016,2016,,,
22425,155,Far Eastern Apparel (Vietnam) Ltd.,Vietnam,19/09/2017,2017,,,
30084,155,Far Eastern Apparel (Vietnam) Ltd.,Vietnam,09/10/2018,2018,,,
37206,155,Far Eastern Apparel (Vietnam) Ltd.,Vietnam,20/11/2019,2019,,,
41045,155,Far Eastern Apparel (Vietnam) Ltd.,Vietnam,12/01/2021,2021,,,
14271,158,"Nam Yang International Viet Nam Co., Ltd.",Vietnam,13/04/2016,2016,,,
19763,158,"Nam Yang International Viet Nam Co., Ltd.",Vietnam,25/04/2017,2017,,,
26790,158,"Nam Yang International Viet Nam Co., Ltd.",Vietnam,23/04/2018,2018,,,
34164,158,"Nam Yang International Viet Nam Co., Ltd.",Vietnam,06/06/2019,2019,,,
39446,158,"Nam Yang International Viet Nam Co., Ltd.",Vietnam,02/06/2020,2020,,,
8732,163,Viet Thinh Garment JSC,Vietnam,14/04/2015,2015,,,
14719,163,Viet Thinh Garment JSC,Vietnam,24/05/2016,2016,,,
23755,163,Viet Thinh Garment JSC,Vietnam,21/11/2017,2017,,,
8297,164,"Thao Uyen Garment Manufacturing and Trading Co., Ltd.",Vietnam,03/02/2015,2015,,,
14021,164,"Thao Uyen Garment Manufacturing and Trading Co., Ltd.",Vietnam,23/03/2016,2016,,,
19589,164,"Thao Uyen Garment Manufacturing and Trading Co., Ltd.",Vietnam,11/04/2017,2017,,,
26096,164,"Thao Uyen Garment Manufacturing and Trading Co., Ltd.",Vietnam,27/03/2018,2018,,,
33546,164,"Thao Uyen Garment Manufacturing and Trading Co., Ltd.",Vietnam,23/04/2019,2019,,,
39332,164,"Thao Uyen Garment Manufacturing and Trading Co., Ltd.",Vietnam,12/05/2020,2020,,,
42161,164,"Thao Uyen Garment Manufacturing and Trading Co., Ltd.",Vietnam,27/04/2021,2021,,,
8286,165,"Epic Designers Viet Nam Co., Ltd.",Vietnam,27/01/2015,2015,,,
13857,165,"Epic Designers Viet Nam Co., Ltd.",Vietnam,01/03/2016,2016,,,
19835,165,"Epic Designers Viet Nam Co., Ltd.",Vietnam,25/04/2017,2017,,,
26409,165,"Epic Designers Viet Nam Co., Ltd.",Vietnam,10/04/2018,2018,,,
9748,166,"Deuck Woo Viet Nam Co., Ltd.",Vietnam,07/07/2015,2015,,,
17467,166,"Deuck Woo Viet Nam Co., Ltd.",Vietnam,08/11/2016,2016,,,
23932,166,"Deuck Woo Viet Nam Co., Ltd.",Vietnam,05/12/2017,2017,,,
38252,166,"Deuck Woo Viet Nam Co., Ltd.",Vietnam,09/01/2020,2020,,,
41026,166,"Deuck Woo Viet Nam Co., Ltd.",Vietnam,29/12/2020,2020,,,
11700,167,"Namyang Song May Co., Ltd.",Vietnam,09/11/2015,2015,,,
17316,167,"Namyang Song May Co., Ltd.",Vietnam,25/10/2016,2016,,,
23291,167,Namyang Song May Co. Ltd.,Vietnam,24/10/2017,2017,,,
30374,167,Namyang Song May Co. Ltd.,Vietnam,30/10/2018,2018,,,
37201,167,"Namyang Song May Co., Ltd.",Vietnam,05/11/2019,2019,,,
40873,167,"Namyang Song May Co., Ltd.",Vietnam,17/11/2020,2020,,,
8608,168,Apparel Concepts L.L.C. (Inactive),Jordan,29/03/2015,2015,,,
13698,168,Apparel Concepts L.L.C. (Inactive),Jordan,09/03/2016,2016,,,
18876,168,Apparel Concepts L.L.C.,Jordan,19/02/2017,2017,,,
25979,168,Apparel Concepts L.L.C.,Jordan,11/03/2018,2018,,,
32782,168,Apparel Concepts L.L.C. (Inactive),Jordan,17/03/2019,2019,,,
39086,168,Apparel Concepts L.L.C. (Inactive),Jordan,11/03/2020,2020,,,
11228,169,New Wide Garment (Viet Nam) Co. Ltd.,Vietnam,20/10/2015,2015,,,
16984,169,New Wide Garment (Viet Nam) Co. Ltd.,Vietnam,18/10/2016,2016,,,
23319,169,New Wide Garment (Viet Nam) Co. Ltd.,Vietnam,31/10/2017,2017,,,
30470,169,New Wide Garment (Viet Nam) Co. Ltd.,Vietnam,31/10/2018,2018,,,
36836,169,New Wide Garment (Viet Nam) Co. Ltd.,Vietnam,30/10/2019,2019,,,
40572,169,New Wide Garment (Viet Nam) Co. Ltd.,Vietnam,04/11/2020,2020,,,
9529,171,Fairway Apparel S.A.,Haiti,09/06/2015,2015,,,
15413,171,Fairway Apparel S.A.,Haiti,08/06/2016,2016,,,
22280,171,Fairway Apparel S.A.,Haiti,23/08/2017,2017,,,
30559,171,Fairway Apparel S.A.,Haiti,02/10/2018,2018,,,
36006,171,Fairway Apparel S.A.,Haiti,04/09/2019,2019,,,
41740,171,Fairway Apparel S.A.,Haiti,25/02/2021,2021,,,
10369,173,Dae Kwang Apparel Joint Stock Company,Vietnam,04/08/2015,2015,,,
16378,173,Dae Kwang Apparel Joint Stock Company,Vietnam,30/08/2016,2016,,,
23049,173,Dae Kwang Apparel Joint Stock Company,Vietnam,17/10/2017,2017,,,
8446,174,Galaxy Apparel Industry,Jordan,24/02/2015,2015,,,
13763,174,Galaxy Apparel Industry,Jordan,14/02/2016,2016,,,
18525,174,Galaxy Apparel Industry,Jordan,22/01/2017,2017,,,
24718,174,Galaxy Apparel Industry,Jordan,21/01/2018,2018,,,
31895,174,Galaxy Apparel Industry,Jordan,13/01/2019,2019,,,
38638,174,Galaxy Apparel Industry,Jordan,18/02/2020,2020,,,
42610,174,Galaxy Apparel Industry,Jordan,13/06/2021,2021,,,
10187,175,Palm Apparel S.A.,Haiti,05/08/2015,2015,,,
16009,175,Palm Apparel S.A.,Haiti,12/07/2016,2016,,,
21249,175,Palm Apparel S.A.,Haiti,25/07/2017,2017,,,
29461,175,Palm Apparel S.A.,Haiti,12/09/2018,2018,,,
37275,175,Palm Apparel S.A.,Haiti,11/11/2019,2019,,,
11060,177,W&D Apparel (Jordan) Corp.,Jordan,16/09/2015,2015,,,
16678,177,W&D Apparel (Jordan) Corp.,Jordan,07/09/2016,2016,,,
21695,177,W&D Apparel (Jordan) Corp.,Jordan,09/08/2017,2017,,,
29455,177,W&D Apparel (Jordan) Corp.,Jordan,29/08/2018,2018,,,
35754,177,W&D Apparel (Jordan) Corp.,Jordan,25/08/2019,2019,,,
40926,177,W&D Apparel (Jordan) Corp.,Jordan,16/12/2020,2020,,,
9859,178,century miracle apparel manufacturing,Jordan,08/06/2015,2015,,,
15973,178,century miracle apparel manufacturing,Jordan,18/07/2016,2016,,,
21091,178,century miracle apparel manufacturing,Jordan,16/05/2017,2017,,,
27456,178,century miracle apparel manufacturing,Jordan,21/05/2018,2018,,,
35215,178,century miracle apparel manufacturing,Jordan,21/07/2019,2019,,,
39818,178,century miracle apparel manufacturing,Jordan,12/08/2020,2020,,,
43590,178,century miracle apparel manufacturing,Jordan,15/08/2021,2021,,,
27524,180,S&H Corporation,Vietnam,29/05/2018,2018,,,
36849,180,S&H Corporation,Vietnam,30/10/2019,2019,,,
40558,180,S&H Corporation,Vietnam,10/11/2020,2020,,,
8934,181,"Yupoong Vietnam Co., Ltd.",Vietnam,12/05/2015,2015,,,
15528,181,"Yupoong Vietnam Co., Ltd.",Vietnam,12/07/2016,2016,,,
21145,181,Yupoong Vietnam,Vietnam,18/07/2017,2017,,,
28704,181,Yupoong Vietnam,Vietnam,31/07/2018,2018,,,
34928,181,"Yupoong Vietnam Co., Ltd.",Vietnam,16/07/2019,2019,,,
39861,181,"Yupoong Vietnam Co., Ltd.",Vietnam,25/08/2020,2020,,,
20263,182,concept creator delta garment Vietnam,Vietnam,17/05/2017,2017,,,
30544,182,concept creator delta garment Vietnam,Vietnam,07/11/2018,2018,,,
37661,182,concept creator delta garment Vietnam,Vietnam,10/12/2019,2019,,,
41051,182,concept creator delta garment Vietnam,Vietnam,29/12/2020,2020,,,
12771,183,"Tai Viet Camping Products Industries Co., Ltd.",Vietnam,20/01/2016,2016,,,
21067,183,"Tai Viet Camping Products Industries Co., Ltd.",Vietnam,05/07/2017,2017,,,
29411,183,"Tai Viet Camping Products Industries Co., Ltd.",Vietnam,11/09/2018,2018,,,
36841,183,"Tai Viet Camping Products Industries Co., Ltd.",Vietnam,23/10/2019,2019,,,
40480,183,"Tai Viet Camping Products Industries Co., Ltd.",Vietnam,27/10/2020,2020,,,
18166,185,"Dong- A Vina Co., Ltd.",Vietnam,27/12/2016,2016,,,
25353,185,"Dong- A Vina Co., Ltd.",Vietnam,01/02/2018,2018,,,
33558,185,"Dong- A Vina Co., Ltd.",Vietnam,25/04/2019,2019,,,
39465,185,"Dong- A Vina Co., Ltd.",Vietnam,10/06/2020,2020,,,
42280,185,"Dong- A Vina Co., Ltd.",Vietnam,11/05/2021,2021,,,
9557,186,"Branch of Poong In Vina Co., Ltd.",Vietnam,24/06/2015,2015,,,
15842,186,"Branch of Poong In Vina Co., Ltd.",Vietnam,09/08/2016,2016,,,
21517,186,Branch of Poong In Vina Co. Ltd.,Vietnam,08/08/2017,2017,,,
29267,186,Branch of Poong In Vina Co. Ltd.,Vietnam,28/08/2018,2018,,,
36094,186,"Branch of Poong In Vina Co., Ltd.",Vietnam,10/09/2019,2019,,,
40356,186,"Branch of Poong In Vina Co., Ltd.",Vietnam,29/09/2020,2020,,,
10622,190,"3Q Vina Co., Ltd.",Vietnam,08/09/2015,2015,,,
16184,190,"3Q Vina Co., Ltd.",Vietnam,23/08/2016,2016,,,
22503,190,"3Q Vina Co., Ltd.",Vietnam,19/09/2017,2017,,,
29758,190,"3Q Vina Co., Ltd.",Vietnam,25/09/2018,2018,,,
37998,190,"3Q Vina Co., Ltd.",Vietnam,02/01/2020,2020,,,
40948,190,"3Q Vina Co., Ltd.",Vietnam,22/12/2020,2020,,,
10087,198,esquel garment manufacturing vietnam,Vietnam,28/07/2015,2015,,,
16074,198,esquel garment manufacturing vietnam,Vietnam,09/08/2016,2016,,,
22494,198,esquel garment manufacturing vietnam,Vietnam,20/09/2017,2017,,,
30505,198,esquel garment manufacturing vietnam,Vietnam,30/10/2018,2018,,,
37349,198,esquel garment manufacturing vietnam,Vietnam,26/11/2019,2019,,,
42181,198,esquel garment manufacturing vietnam,Vietnam,05/05/2021,2021,,,
9038,199,Eland Vietnam Corp. Ltd.- Cu Chi Factory,Vietnam,12/05/2015,2015,,,
15309,199,Eland Vietnam Corp. Ltd.- Cu Chi Factory,Vietnam,28/06/2016,2016,,,
25244,199,Eland Vietnam Corp. Ltd.- Cu Chi Factory,Vietnam,30/01/2018,2018,,,
11530,201,"Hansoll Vietnam Co., Ltd.",Vietnam,27/10/2015,2015,,,
16787,201,"Hansoll Vietnam Co., Ltd.",Vietnam,27/09/2016,2016,,,
9690,204,PT Vision Land Semarang,Indonesia,23/06/2015,2015,,,
16078,204,PT Vision Land Semarang,Indonesia,03/08/2016,2016,,,
24050,204,PT Vision Land Semarang,Indonesia,20/11/2017,2017,,,
30692,204,PT Vision Land Semarang,Indonesia,01/11/2018,2018,,,
39212,204,PT Vision Land Semarang,Indonesia,26/11/2019,2019,,,
11868,205,PT Pan Pacific Jakarta Cabang Semarang,Indonesia,01/12/2015,2015,,,
18948,205,PT Pan Pacific Jakarta Cabang Semarang,Indonesia,08/02/2017,2017,,,
26085,205,PT Pan Pacific Jakarta Cabang Semarang,Indonesia,20/02/2018,2018,,,
32043,205,PT Pan Pacific Jakarta Cabang Semarang,Indonesia,29/01/2019,2019,,,
38961,205,PT Pan Pacific Jakarta Cabang Semarang,Indonesia,11/02/2020,2020,,,
8810,212,PT Leetex Garment Indonesia,Indonesia,07/05/2015,2015,,,
15146,212,PT Leetex Garment Indonesia,Indonesia,07/06/2016,2016,,,
21325,212,PT Leetex Garment Indonesia,Indonesia,13/07/2017,2017,,,
28669,212,PT Leetex Garment Indonesia,Indonesia,17/07/2018,2018,,,
35557,212,PT Leetex Garment Indonesia,Indonesia,15/08/2019,2019,,,
11634,219,"I.S Vietnam Co., Ltd.",Vietnam,03/11/2015,2015,,,
17620,219,"I.S Vietnam Co., Ltd.",Vietnam,22/11/2016,2016,,,
24311,219,"I.S Vietnam Co., Ltd.",Vietnam,12/12/2017,2017,,,
30810,219,"I.S Vietnam Co., Ltd.",Vietnam,20/11/2018,2018,,,
37948,219,"I.S Vietnam Co., Ltd.",Vietnam,02/01/2020,2020,,,
11879,220,"S.J Vina Co., Ltd.",Vietnam,12/11/2015,2015,,,
17666,220,"S.J Vina Co., Ltd.",Vietnam,29/11/2016,2016,,,
24452,220,"S.J Vina Co., Ltd.",Vietnam,19/12/2017,2017,,,
10715,222,"K.J Vina Co., Ltd.",Vietnam,10/09/2015,2015,,,
16585,222,"K.J Vina Co., Ltd.",Vietnam,20/09/2016,2016,,,
22731,222,"K.J Vina Co., Ltd.",Vietnam,03/10/2017,2017,,,
29581,222,"K.J Vina Co., Ltd.",Vietnam,19/09/2018,2018,,,
36789,222,"K.J Vina Co., Ltd.",Vietnam,22/10/2019,2019,,,
40397,222,"K.J Vina Co., Ltd.",Vietnam,27/10/2020,2020,,,
13451,226,"Nam Phuong Co., Ltd.",Vietnam,18/02/2016,2016,,,
19923,226,"Nam Phuong Co., Ltd.",Vietnam,26/04/2017,2017,,,
11235,228,"UBI Vina 1 Co., Ltd.",Vietnam,06/10/2015,2015,,,
17603,228,"UBI Vina 1 Co., Ltd.",Vietnam,08/11/2016,2016,,,
22862,228,"UBI Vina 1 Co., Ltd.",Vietnam,10/10/2017,2017,,,
30671,228,"UBI Vina 1 Co., Ltd.",Vietnam,13/11/2018,2018,,,
37871,228,"UBI Vina 1 Co., Ltd.",Vietnam,18/12/2019,2019,,,
41750,228,"UBI Vina 1 Co., Ltd.",Vietnam,09/03/2021,2021,,,
10434,230,"Langham Garment Co., Ltd.",Vietnam,28/07/2015,2015,,,
15912,230,"Langham Garment Co., Ltd.",Vietnam,02/08/2016,2016,,,
21516,230,"Langham Garment Co., Ltd.",Vietnam,01/08/2017,2017,,,
29103,230,"Langham Garment Co., Ltd.",Vietnam,14/08/2018,2018,,,
35688,230,"Langham Garment Co., Ltd.",Vietnam,13/08/2019,2019,,,
39963,230,"Langham Garment Co., Ltd.",Vietnam,03/09/2020,2020,,,
19309,232,PT Laxmirani Mitra Garmindo,Indonesia,07/03/2017,2017,,,
12629,236,"Pungkook Saigon Co., Ltd",Vietnam,05/01/2016,2016,,,
20690,236,"Pungkook Saigon Co., Ltd.",Vietnam,06/06/2017,2017,,,
38757,236,"Pungkook Saigon Co., Ltd",Vietnam,20/02/2020,2020,,,
9093,237,Park Corp. (Vietnam) Ltd.,Vietnam,19/05/2015,2015,,,
15602,237,Park Corp. (Vietnam) Ltd.,Vietnam,19/07/2016,2016,,,
23065,237,Park Corp. (Vietnam) Ltd.,Vietnam,17/10/2017,2017,,,
9681,238,"Sun Garment Textile Vietnam Co., Ltd.",Vietnam,30/06/2015,2015,,,
14835,238,"Sun Garment Textile Vietnam Co., Ltd.",Vietnam,31/05/2016,2016,,,
19954,238,"Sun Garment Textile Vietnam Co., Ltd.",Vietnam,03/05/2017,2017,,,
26714,238,"Sun Garment Textile Vietnam Co., Ltd.",Vietnam,26/04/2018,2018,,,
34213,238,"Sun Garment Textile Vietnam Co., Ltd.",Vietnam,11/06/2019,2019,,,
39665,238,"Sun Garment Textile Vietnam Co., Ltd.",Vietnam,28/07/2020,2020,,,
12827,239,"Shinsung Vietnam Hoc Mon Co., Ltd.",Vietnam,19/01/2016,2016,,,
9081,242,Eam Maliban Textiles Jordan (PVT) Ltd. (Satellite) (Inactive),Jordan,11/05/2015,2015,,,
15407,242,Eam Maliban Textiles Jordan (PVT) Ltd. (Satellite) (Inactive),Jordan,15/05/2016,2016,,,
19611,242,Eam Maliban Textiles Jordan (PVT) Ltd. (Satellite),Jordan,02/04/2017,2017,,,
26543,242,Eam Maliban Textiles Jordan (PVT) Ltd. (Satellite),Jordan,09/04/2018,2018,,,
33666,242,Eam Maliban Textiles Jordan (PVT) Ltd. (Satellite) (Inactive),Jordan,30/04/2019,2019,,,
41516,242,Eam Maliban Textiles Jordan (PVT) Ltd. (Satellite) (Inactive),Jordan,25/01/2021,2021,,,
12545,243,"A First Vina Co., Ltd.",Vietnam,22/12/2015,2015,,,
18208,243,"A First Vina Co., Ltd.",Vietnam,05/01/2017,2017,,,
25278,243,"A First Vina Co., Ltd.",Vietnam,23/01/2018,2018,,,
31714,243,"A First Vina Co., Ltd.",Vietnam,03/01/2019,2019,,,
38062,243,"A First Vina Co., Ltd.",Vietnam,07/01/2020,2020,,,
41789,243,"A First Vina Co., Ltd.",Vietnam,09/03/2021,2021,,,
9955,244,"Nahal Vina Co., Ltd.",Vietnam,14/07/2015,2015,,,
15370,244,"Nahal Vina Co., Ltd.",Vietnam,30/06/2016,2016,,,
20808,244,"Nahal Vina Co., Ltd.",Vietnam,20/06/2017,2017,,,
28023,244,"Nahal Vina Co., Ltd.",Vietnam,03/07/2018,2018,,,
34359,244,"Nahal Vina Co., Ltd.",Vietnam,19/06/2019,2019,,,
39707,244,"Nahal Vina Co., Ltd.",Vietnam,11/08/2020,2020,,,
12542,245,"Precious Garments (Vietnam) Co., Ltd.",Vietnam,22/12/2015,2015,,,
17909,245,"Precious Garments (Vietnam) Co., Ltd.",Vietnam,13/12/2016,2016,,,
24057,245,"Precious Garments (Vietnam) Co., Ltd.",Vietnam,07/12/2017,2017,,,
38029,245,"Precious Garments (Vietnam) Co., Ltd.",Vietnam,02/01/2020,2020,,,
40937,245,"Precious Garments (Vietnam) Co., Ltd.",Vietnam,22/12/2020,2020,,,
11508,246,thuan phuong embroideries garments,Vietnam,21/10/2015,2015,,,
17205,246,thuan phuong embroideries garments,Vietnam,01/11/2016,2016,,,
21818,246,thuan phuong embroideries garments,Vietnam,15/08/2017,2017,,,
29021,246,thuan phuong embroideries garments,Vietnam,14/08/2018,2018,,,
35837,246,thuan phuong embroideries garments,Vietnam,27/08/2019,2019,,,
40035,246,thuan phuong embroideries garments,Vietnam,15/09/2020,2020,,,
10143,250,Aseel Universal Garments Mfg. Co.,Jordan,13/07/2015,2015,,,
16175,250,Aseel Universal Garments Mfg. Co.,Jordan,25/07/2016,2016,,,
21090,250,Aseel Universal Garments Mfg. Co.,Jordan,11/06/2017,2017,,,
27582,250,Aseel Universal Garments Mfg. Co.,Jordan,29/05/2018,2018,,,
34326,250,Aseel Universal Garments Mfg. Co.,Jordan,23/06/2019,2019,,,
39821,250,Aseel Universal Garments Mfg. Co.,Jordan,16/08/2020,2020,,,
43692,250,Aseel Universal Garments Mfg. Co.,Jordan,22/08/2021,2021,,,
13557,269,Viet My Export Garment Co. Ltd.,Vietnam,23/02/2016,2016,,,
19091,269,Viet My Export Garment Co. Ltd.,Vietnam,07/03/2017,2017,,,
11688,270,M&J Garment-Printing-Embroidery Co. Ltd.,Vietnam,27/10/2015,2015,,,
17389,270,M&J Garment-Printing-Embroidery Co. Ltd.,Vietnam,08/11/2016,2016,,,
24080,270,M&J Garment-Printing-Embroidery Co. Ltd.,Vietnam,05/12/2017,2017,,,
30843,270,M&J Garment-Printing-Embroidery Co. Ltd.,Vietnam,20/11/2018,2018,,,
37841,270,M&J Garment-Printing-Embroidery Co. Ltd.,Vietnam,17/12/2019,2019,,,
41676,270,M&J Garment-Printing-Embroidery Co. Ltd.,Vietnam,04/03/2021,2021,,,
8062,272,Mas Al Safi   Apparel Mfg. L.L.C. (Satellite),Jordan,15/01/2015,2015,,,
12847,272,Mas Al Safi   Apparel Mfg. L.L.C. (Satellite),Jordan,03/01/2016,2016,,,
18349,272,Mas Al Safi   Apparel Mfg. L.L.C. (Satellite),Jordan,22/01/2017,2017,,,
25156,272,Mas Al Safi   Apparel Mfg. L.L.C. (Satellite),Jordan,29/01/2018,2018,,,
33004,272,Mas Al Safi   Apparel Mfg. L.L.C. (Satellite),Jordan,20/03/2019,2019,,,
39682,272,Mas Al Safi   Apparel Mfg. L.L.C. (Satellite),Jordan,22/07/2020,2020,,,
43115,272,Mas Al Safi   Apparel Mfg. L.L.C. (Satellite),Jordan,26/07/2021,2021,,,
10520,273,El Zay Ready Wear Mfg. Co.,Jordan,05/08/2015,2015,,,
16176,273,El Zay Ready Wear Mfg. Co.,Jordan,08/08/2016,2016,,,
21630,273,El Zay Ready Wear Mfg. Co.,Jordan,24/07/2017,2017,,,
28429,273,El Zay Ready Wear Mfg. Co.,Jordan,09/07/2018,2018,,,
35266,273,El Zay Ready Wear Mfg. Co.,Jordan,28/07/2019,2019,,,
39991,273,El Zay Ready Wear Mfg. Co.,Jordan,13/09/2020,2020,,,
10513,276,Atateks Foreign Trade Ltd.,Jordan,10/08/2015,2015,,,
16368,276,Atateks Foreign Trade Ltd.,Jordan,08/08/2016,2016,,,
21427,276,Atateks Foreign Trade Ltd.,Jordan,12/07/2017,2017,,,
28074,276,Atateks Foreign Trade Ltd.,Jordan,27/06/2018,2018,,,
35888,276,Atateks Foreign Trade Ltd.,Jordan,27/08/2019,2019,,,
40156,276,Atateks Foreign Trade Ltd.,Jordan,21/09/2020,2020,,,
11084,278,Thuan Phuong Embroideries Garments Co. Ltd.,Vietnam,06/10/2015,2015,,,
16728,278,Thuan Phuong Embroideries Garments Co. Ltd.,Vietnam,22/09/2016,2016,,,
22071,278,Thuan Phuong Embroideries Garments Co. Ltd.,Vietnam,06/09/2017,2017,,,
37147,278,Thuan Phuong Embroideries Garments Co. Ltd.,Vietnam,13/11/2019,2019,,,
9433,279,Sao In Garment Embroidery Imp/Exp Co. Ltd.,Vietnam,16/06/2015,2015,,,
15173,279,Sao In Garment Embroidery Imp/Exp Co. Ltd.,Vietnam,14/06/2016,2016,,,
20589,279,Sao In Garment Embroidery Imp/Exp Co. Ltd.,Vietnam,06/06/2017,2017,,,
27947,279,Sao In Garment Embroidery Imp/Exp Co. Ltd.,Vietnam,28/06/2018,2018,,,
34700,279,Sao In Garment Embroidery Imp/Exp Co. Ltd.,Vietnam,02/07/2019,2019,,,
12432,280,"Kanaan Saigon Co., Ltd. (The 2nd factory)",Vietnam,15/12/2015,2015,,,
18155,280,"Kanaan Saigon Co., Ltd. (The 2nd factory)",Vietnam,03/01/2017,2017,,,
22989,280,"Kanaan Saigon Co., Ltd. (The 2nd factory)",Vietnam,10/10/2017,2017,,,
13521,281,"Top Royal Flash Vietnam Co., Ltd.",Vietnam,23/02/2016,2016,,,
19288,281,"Top Royal Flash Vietnam Co., Ltd.",Vietnam,21/03/2017,2017,,,
11362,283,"USLC APPAREL, S.A",Nicaragua,06/10/2015,2015,,,
17174,283,"USLC APPAREL, S.A",Nicaragua,26/10/2016,2016,,,
23424,283,"USLC APPAREL, S.A",Nicaragua,31/10/2017,2017,,,
30294,283,"USLC APPAREL, S.A",Nicaragua,16/10/2018,2018,,,
11491,289,Alliance One Apparel Co. Ltd.,Vietnam,06/10/2015,2015,,,
16882,289,Alliance One Apparel Co. Ltd.,Vietnam,27/09/2016,2016,,,
22724,289,Alliance One Apparel Co. Ltd.,Vietnam,26/09/2017,2017,,,
30769,289,Alliance One Apparel Co. Ltd.,Vietnam,21/11/2018,2018,,,
37782,289,Alliance One Apparel Co. Ltd.,Vietnam,03/12/2019,2019,,,
40913,289,Alliance One Apparel Co. Ltd.,Vietnam,17/12/2020,2020,,,
9906,297,"Texma Vina Co., Ltd.",Vietnam,07/07/2015,2015,,,
15113,297,"Texma Vina Co., Ltd.",Vietnam,07/06/2016,2016,,,
19453,297,"Texma Vina Co., Ltd.",Vietnam,04/04/2017,2017,,,
27695,297,"Texma Vina Co., Ltd.",Vietnam,12/06/2018,2018,,,
