QuestID,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1pol19,buyer1gov19,buyer1trace19,buyer2trace19,buyer3trace19,buyertracemx19,buyer1know19,buyer2know19,buyer3know19,buyerknowmx19
36776,141,jones apparel,,,0,0,0,0,0,0,0,0,0,0
42560,141,jones apparel,,,0,0,0,0,0,0,0,0,0,0
10050,142,hanesbrands,old navy,,5,2,5,5,0,5,2,5,0,5
15415,142,hanesbrands,old navy,,5,2,5,5,0,5,2,5,0,5
20584,142,hanesbrands,old navy,,5,2,5,5,0,5,2,5,0,5
27782,142,hanesbrands,old navy,,5,2,5,5,0,5,2,5,0,5
34810,142,hanesbrands,old navy,,5,2,5,5,0,5,2,5,0,5
10013,143,under armour,old navy,hanesbrands,7,2,3,5,5,5,2,5,2,5
15274,143,under armour,old navy,hanesbrands,7,2,3,5,5,5,2,5,2,5
20298,143,under armour,old navy,hanesbrands,7,2,3,5,5,5,2,5,2,5
27874,143,under armour,old navy,hanesbrands,7,2,3,5,5,5,2,5,2,5
35462,143,under armour,old navy,hanesbrands,7,2,3,5,5,5,2,5,2,5
12715,147,,,,0,0,0,0,0,0,0,0,0,0
10955,148,nike,pvh,sumitomo,9,7,7,0,0,7,4,0,0,4
16554,148,nike,pvh,sumitomo,9,7,7,0,0,7,4,0,0,4
23098,148,nike,pvh,sumitomo,9,7,7,0,0,7,4,0,0,4
13573,154,tommy hilfiger,nike,ralph lauren,9,5,3,7,1,7,4,4,2,4
18631,154,tommy hilfiger,nike,ralph lauren,9,5,3,7,1,7,4,4,2,4
25542,154,tommy hilfiger,nike,ralph lauren,9,5,3,7,1,7,4,4,2,4
39609,154,tommy hilfiger,nike,ralph lauren,9,5,3,7,1,7,4,4,2,4
9229,155,nike,carter's,columbia,9,7,7,0,3,7,4,0,2,4
15706,155,nike,carter's,columbia,9,7,7,0,3,7,4,0,2,4
22425,155,nike,carter's,columbia,9,7,7,0,3,7,4,0,2,4
30084,155,nike,carter's,columbia,9,7,7,0,3,7,4,0,2,4
37206,155,nike,carter's,columbia,9,7,7,0,3,7,4,0,2,4
41045,155,nike,carter's,columbia,9,7,7,0,3,7,4,0,2,4
14271,158,h&m,target,perry ellis,10,9,5,2,0,5,5,5,0,5
19763,158,h&m,target,perry ellis,10,9,5,2,0,5,5,5,0,5
26790,158,h&m,target,perry ellis,10,9,5,2,0,5,5,5,0,5
34164,158,h&m,target,perry ellis,10,9,5,2,0,5,5,5,0,5
39446,158,h&m,target,perry ellis,10,9,5,2,0,5,5,5,0,5
8732,163,llbean,nike,north face,2,1,1,7,0,7,1,4,0,4
14719,163,llbean,nike,north face,2,1,1,7,0,7,1,4,0,4
23755,163,llbean,nike,north face,2,1,1,7,0,7,1,4,0,4
8297,164,kohl's,walmart,target,4,1,1,1,2,2,1,3,5,5
14021,164,kohl's,walmart,target,4,1,1,1,2,2,1,3,5,5
19589,164,kohl's,walmart,target,4,1,1,1,2,2,1,3,5,5
26096,164,kohl's,walmart,target,4,1,1,1,2,2,1,3,5,5
33546,164,kohl's,walmart,target,4,1,1,1,2,2,1,3,5,5
39332,164,kohl's,walmart,target,4,1,1,1,2,2,1,3,5,5
42161,164,kohl's,walmart,target,4,1,1,1,2,2,1,3,5,5
8286,165,dillards,tmw,jc penney,2,2,1,0,1,1,1,0,2,2
13857,165,dillards,tmw,jc penney,2,2,1,0,1,1,1,0,2,2
19835,165,dillards,tmw,jc penney,2,2,1,0,1,1,1,0,2,2
26409,165,dillards,tmw,jc penney,2,2,1,0,1,1,1,0,2,2
9748,166,victoria secret,walmart,gap,6,5,2,1,5,5,2,3,5,5
17467,166,victoria secret,walmart,gap,6,5,2,1,5,5,2,3,5,5
23932,166,victoria secret,walmart,gap,6,5,2,1,5,5,2,3,5,5
38252,166,victoria secret,walmart,gap,6,5,2,1,5,5,2,3,5,5
41026,166,victoria secret,walmart,gap,6,5,2,1,5,5,2,3,5,5
11700,167,kohl's,h&m,target,4,1,1,5,2,5,1,5,5,5
17316,167,kohl's,h&m,target,4,1,1,5,2,5,1,5,5,5
23291,167,kohl's,h&m,target,4,1,1,5,2,5,1,5,5,5
30374,167,kohl's,h&m,target,4,1,1,5,2,5,1,5,5,5
37201,167,kohl's,h&m,target,4,1,1,5,2,5,1,5,5,5
40873,167,kohl's,h&m,target,4,1,1,5,2,5,1,5,5,5
8608,168,dynamic design,greg norman,jones apparel group,0,0,0,0,0,0,0,0,0,0
13698,168,dynamic design,greg norman,jones apparel group,0,0,0,0,0,0,0,0,0,0
18876,168,dynamic design,greg norman,jones apparel group,0,0,0,0,0,0,0,0,0,0
25979,168,dynamic design,greg norman,jones apparel group,0,0,0,0,0,0,0,0,0,0
32782,168,dynamic design,greg norman,jones apparel group,0,0,0,0,0,0,0,0,0,0
39086,168,dynamic design,greg norman,jones apparel group,0,0,0,0,0,0,0,0,0,0
11228,169,pvh,sanmar,walmart,0,0,0,0,1,1,0,0,3,3
16984,169,pvh,sanmar,walmart,0,0,0,0,1,1,0,0,3,3
23319,169,pvh,sanmar,walmart,0,0,0,0,1,1,0,0,3,3
30470,169,pvh,sanmar,walmart,0,0,0,0,1,1,0,0,3,3
36836,169,pvh,sanmar,walmart,0,0,0,0,1,1,0,0,3,3
40572,169,pvh,sanmar,walmart,0,0,0,0,1,1,0,0,3,3
9529,171,champro sport,mip,american textiles,0,0,0,0,0,0,0,0,0,0
15413,171,champro sport,mip,american textiles,0,0,0,0,0,0,0,0,0,0
22280,171,champro sport,mip,american textiles,0,0,0,0,0,0,0,0,0,0
30559,171,champro sport,mip,american textiles,0,0,0,0,0,0,0,0,0,0
36006,171,champro sport,mip,american textiles,0,0,0,0,0,0,0,0,0,0
41740,171,champro sport,mip,american textiles,0,0,0,0,0,0,0,0,0,0
10369,173,walmart,mast,,8,7,1,0,0,1,3,0,0,3
16378,173,walmart,mast,,8,7,1,0,0,1,3,0,0,3
23049,173,walmart,mast,,8,7,1,0,0,1,3,0,0,3
8446,174,jordache,fashion options,walmart,0,0,0,0,1,1,0,0,3,3
13763,174,jordache,fashion options,walmart,0,0,0,0,1,1,0,0,3,3
18525,174,jordache,fashion options,walmart,0,0,0,0,1,1,0,0,3,3
24718,174,jordache,fashion options,walmart,0,0,0,0,1,1,0,0,3,3
31895,174,jordache,fashion options,walmart,0,0,0,0,1,1,0,0,3,3
38638,174,jordache,fashion options,walmart,0,0,0,0,1,1,0,0,3,3
42610,174,jordache,fashion options,walmart,0,0,0,0,1,1,0,0,3,3
10187,175,gildan,,,7,5,5,0,0,5,3,0,0,3
16009,175,gildan,,,7,5,5,0,0,5,3,0,0,3
21249,175,gildan,,,7,5,5,0,0,5,3,0,0,3
29461,175,gildan,,,7,5,5,0,0,5,3,0,0,3
37275,175,gildan,,,7,5,5,0,0,5,3,0,0,3
8191,175,,,,0,0,0,0,0,0,0,0,0,0
11060,177,academy,rocky,dick's,0,0,0,0,1,1,0,0,2,2
16678,177,academy,rocky,dick's,0,0,0,0,1,1,0,0,2,2
21695,177,academy,rocky,dick's,0,0,0,0,1,1,0,0,2,2
29455,177,academy,rocky,dick's,0,0,0,0,1,1,0,0,2,2
35754,177,academy,rocky,dick's,0,0,0,0,1,1,0,0,2,2
40926,177,academy,rocky,dick's,0,0,0,0,1,1,0,0,2,2
9859,178,jc penney,pvh,lauren,6,2,1,0,0,1,2,0,0,2
15973,178,jc penney,pvh,lauren,6,2,1,0,0,1,2,0,0,2
21091,178,jc penney,pvh,lauren,6,2,1,0,0,1,2,0,0,2
27456,178,jc penney,pvh,lauren,6,2,1,0,0,1,2,0,0,2
35215,178,jc penney,pvh,lauren,6,2,1,0,0,1,2,0,0,2
39818,178,jc penney,pvh,lauren,6,2,1,0,0,1,2,0,0,2
43590,178,jc penney,pvh,lauren,6,2,1,0,0,1,2,0,0,2
27524,180,disney,gap,,0,0,0,5,0,5,0,5,0,5
36849,180,disney,gap,,0,0,0,5,0,5,0,5,0,5
40558,180,disney,gap,,0,0,0,5,0,5,0,5,0,5
8934,181,columbia,adidas,puma,4,4,3,6,5,6,2,6,5,6
15528,181,columbia,adidas,puma,4,4,3,6,5,6,2,6,5,6
21145,181,columbia,adidas,puma,4,4,3,6,5,6,2,6,5,6
28704,181,columbia,adidas,puma,4,4,3,6,5,6,2,6,5,6
34928,181,columbia,adidas,puma,4,4,3,6,5,6,2,6,5,6
39861,181,columbia,adidas,puma,4,4,3,6,5,6,2,6,5,6
20263,182,lane bryan,chico's,tilly's,0,0,0,1,0,1,0,1,0,1
30544,182,lane bryan,chico's,tilly's,0,0,0,1,0,1,0,1,0,1
37661,182,lane bryan,chico's,tilly's,0,0,0,1,0,1,0,1,0,1
41051,182,lane bryan,chico's,tilly's,0,0,0,1,0,1,0,1,0,1
12771,183,llbean,rei,,2,1,1,0,0,1,1,0,0,1
21067,183,llbean,rei,,2,1,1,0,0,1,1,0,0,1
29411,183,llbean,rei,,2,1,1,0,0,1,1,0,0,1
36841,183,llbean,rei,,2,1,1,0,0,1,1,0,0,1
40480,183,llbean,rei,,2,1,1,0,0,1,1,0,0,1
18166,185,justice,fanatics apparel,,0,0,0,1,0,1,0,1,0,1
25353,185,justice,fanatics apparel,,0,0,0,1,0,1,0,1,0,1
33558,185,justice,fanatics apparel,,0,0,0,1,0,1,0,1,0,1
39465,185,justice,fanatics apparel,,0,0,0,1,0,1,0,1,0,1
42280,185,justice,fanatics apparel,,0,0,0,1,0,1,0,1,0,1
9557,186,athleta,talbots,club monaco,0,0,0,0,0,0,0,0,0,0
15842,186,athleta,talbots,club monaco,0,0,0,0,0,0,0,0,0,0
21517,186,athleta,talbots,club monaco,0,0,0,0,0,0,0,0,0,0
29267,186,athleta,talbots,club monaco,0,0,0,0,0,0,0,0,0,0
36094,186,athleta,talbots,club monaco,0,0,0,0,0,0,0,0,0,0
40356,186,athleta,talbots,club monaco,0,0,0,0,0,0,0,0,0,0
10622,190,mondetta,inditex,costco,0,0,0,0,1,1,0,0,1,1
16184,190,mondetta,inditex,costco,0,0,0,0,1,1,0,0,1,1
22503,190,mondetta,inditex,costco,0,0,0,0,1,1,0,0,1,1
29758,190,mondetta,inditex,costco,0,0,0,0,1,1,0,0,1,1
37998,190,mondetta,inditex,costco,0,0,0,0,1,1,0,0,1,1
40948,190,mondetta,inditex,costco,0,0,0,0,1,1,0,0,1,1
10087,198,tommy hilfiger,nike,spring field,9,5,3,7,0,7,4,4,0,4
16074,198,tommy hilfiger,nike,spring field,9,5,3,7,0,7,4,4,0,4
22494,198,tommy hilfiger,nike,spring field,9,5,3,7,0,7,4,4,0,4
30505,198,tommy hilfiger,nike,spring field,9,5,3,7,0,7,4,4,0,4
37349,198,tommy hilfiger,nike,spring field,9,5,3,7,0,7,4,4,0,4
42181,198,tommy hilfiger,nike,spring field,9,5,3,7,0,7,4,4,0,4
9038,199,kohl's,walmart,new balance,4,1,1,1,5,5,1,3,4,4
15309,199,kohl's,walmart,new balance,4,1,1,1,5,5,1,3,4,4
25244,199,kohl's,walmart,new balance,4,1,1,1,5,5,1,3,4,4
11530,201,,,,0,0,0,0,0,0,0,0,0,0
16787,201,,,,0,0,0,0,0,0,0,0,0,0
9690,204,h&m,express,,10,9,5,1,0,5,5,1,0,5
16078,204,h&m,express,,10,9,5,1,0,5,5,1,0,5
24050,204,h&m,express,,10,9,5,1,0,5,5,1,0,5
30692,204,h&m,express,,10,9,5,1,0,5,5,1,0,5
39212,204,h&m,express,,10,9,5,1,0,5,5,1,0,5
11868,205,h&m,gap,ascena,10,9,5,5,0,5,5,5,0,5
18948,205,h&m,gap,ascena,10,9,5,5,0,5,5,5,0,5
26085,205,h&m,gap,ascena,10,9,5,5,0,5,5,5,0,5
32043,205,h&m,gap,ascena,10,9,5,5,0,5,5,5,0,5
38961,205,h&m,gap,ascena,10,9,5,5,0,5,5,5,0,5
8810,212,h&m,sot,macy's,10,9,5,0,1,5,5,0,1,5
15146,212,h&m,sot,macy's,10,9,5,0,1,5,5,0,1,5
21325,212,h&m,sot,macy's,10,9,5,0,1,5,5,0,1,5
28669,212,h&m,sot,macy's,10,9,5,0,1,5,5,0,1,5
35557,212,h&m,sot,macy's,10,9,5,0,1,5,5,0,1,5
11634,219,hansae,hansoll,sae-a trading,0,0,0,0,0,0,0,0,0,0
17620,219,hansae,hansoll,sae-a trading,0,0,0,0,0,0,0,0,0,0
24311,219,hansae,hansoll,sae-a trading,0,0,0,0,0,0,0,0,0,0
30810,219,hansae,hansoll,sae-a trading,0,0,0,0,0,0,0,0,0,0
37948,219,hansae,hansoll,sae-a trading,0,0,0,0,0,0,0,0,0,0
11879,220,hansae,hansoll,shinsung vina,0,0,0,0,0,0,0,0,0,0
17666,220,hansae,hansoll,shinsung vina,0,0,0,0,0,0,0,0,0,0
24452,220,hansae,hansoll,shinsung vina,0,0,0,0,0,0,0,0,0,0
10715,222,target,gap,ascena,8,4,2,5,0,5,5,5,0,5
16585,222,target,gap,ascena,8,4,2,5,0,5,5,5,0,5
22731,222,target,gap,ascena,8,4,2,5,0,5,5,5,0,5
29581,222,target,gap,ascena,8,4,2,5,0,5,5,5,0,5
36789,222,target,gap,ascena,8,4,2,5,0,5,5,5,0,5
40397,222,target,gap,ascena,8,4,2,5,0,5,5,5,0,5
13451,226,walmart,the children's place,,8,7,1,0,0,1,3,0,0,3
19923,226,walmart,the children's place,,8,7,1,0,0,1,3,0,0,3
11235,228,chico's,lucky brand,kohl's,4,1,1,0,1,1,1,0,1,1
17603,228,chico's,lucky brand,kohl's,4,1,1,0,1,1,1,0,1,1
22862,228,chico's,lucky brand,kohl's,4,1,1,0,1,1,1,0,1,1
30671,228,chico's,lucky brand,kohl's,4,1,1,0,1,1,1,0,1,1
37871,228,chico's,lucky brand,kohl's,4,1,1,0,1,1,1,0,1,1
41750,228,chico's,lucky brand,kohl's,4,1,1,0,1,1,1,0,1,1
10434,230,abercrombie & fitch,vf,llbean,5,2,1,0,1,1,3,0,1,3
15912,230,abercrombie & fitch,vf,llbean,5,2,1,0,1,1,3,0,1,3
21516,230,abercrombie & fitch,vf,llbean,5,2,1,0,1,1,3,0,1,3
29103,230,abercrombie & fitch,vf,llbean,5,2,1,0,1,1,3,0,1,3
35688,230,abercrombie & fitch,vf,llbean,5,2,1,0,1,1,3,0,1,3
39963,230,abercrombie & fitch,vf,llbean,5,2,1,0,1,1,3,0,1,3
19309,232,shopko,newyorker,lidl,0,0,0,1,2,2,0,1,2,2
12629,236,under armour,mec,llbean,7,2,3,0,1,3,2,0,1,2
20690,236,under armour,mec,llbean,7,2,3,0,1,3,2,0,1,2
38757,236,under armour,mec,llbean,7,2,3,0,1,3,2,0,1,2
9093,237,coach,samsonite,kate spade,7,4,1,0,1,1,2,0,2,2
15602,237,coach,samsonite,kate spade,7,4,1,0,1,1,2,0,2,2
23065,237,coach,samsonite,kate spade,7,4,1,0,1,1,2,0,2,2
9681,238,walmart,carter's,gap,8,7,1,0,5,5,3,0,5,5
14835,238,walmart,carter's,gap,8,7,1,0,5,5,3,0,5,5
19954,238,walmart,carter's,gap,8,7,1,0,5,5,3,0,5,5
26714,238,walmart,carter's,gap,8,7,1,0,5,5,3,0,5,5
34213,238,walmart,carter's,gap,8,7,1,0,5,5,3,0,5,5
39665,238,walmart,carter's,gap,8,7,1,0,5,5,3,0,5,5
12827,239,,,,0,0,0,0,0,0,0,0,0,0
9081,242,gap,talbots,,10,5,5,0,0,5,5,0,0,5
15407,242,gap,talbots,,10,5,5,0,0,5,5,0,0,5
19611,242,gap,talbots,,10,5,5,0,0,5,5,0,0,5
26543,242,gap,talbots,,10,5,5,0,0,5,5,0,0,5
33666,242,gap,talbots,,10,5,5,0,0,5,5,0,0,5
41516,242,gap,talbots,,10,5,5,0,0,5,5,0,0,5
12545,243,gap,adidas,levi's,10,5,5,6,5,6,5,6,4,6
18208,243,gap,adidas,levi's,10,5,5,6,5,6,5,6,4,6
25278,243,gap,adidas,levi's,10,5,5,6,5,6,5,6,4,6
31714,243,gap,adidas,levi's,10,5,5,6,5,6,5,6,4,6
38062,243,gap,adidas,levi's,10,5,5,6,5,6,5,6,4,6
41789,243,gap,adidas,levi's,10,5,5,6,5,6,5,6,4,6
9955,244,gap,justice,my dyer,10,5,5,0,0,5,5,0,0,5
15370,244,gap,justice,my dyer,10,5,5,0,0,5,5,0,0,5
20808,244,gap,justice,my dyer,10,5,5,0,0,5,5,0,0,5
28023,244,gap,justice,my dyer,10,5,5,0,0,5,5,0,0,5
34359,244,gap,justice,my dyer,10,5,5,0,0,5,5,0,0,5
39707,244,gap,justice,my dyer,10,5,5,0,0,5,5,0,0,5
12542,245,gap,li & fung,pei,10,5,5,0,0,5,5,0,0,5
17909,245,gap,li & fung,pei,10,5,5,0,0,5,5,0,0,5
24057,245,gap,li & fung,pei,10,5,5,0,0,5,5,0,0,5
38029,245,gap,li & fung,pei,10,5,5,0,0,5,5,0,0,5
40937,245,gap,li & fung,pei,10,5,5,0,0,5,5,0,0,5
11508,246,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
17205,246,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
21818,246,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
29021,246,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
35837,246,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
40035,246,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
10143,250,perry ellis,copper fit,,0,0,0,0,0,0,0,0,0,0
16175,250,perry ellis,copper fit,,0,0,0,0,0,0,0,0,0,0
21090,250,perry ellis,copper fit,,0,0,0,0,0,0,0,0,0,0
27582,250,perry ellis,copper fit,,0,0,0,0,0,0,0,0,0,0
34326,250,perry ellis,copper fit,,0,0,0,0,0,0,0,0,0,0
39821,250,perry ellis,copper fit,,0,0,0,0,0,0,0,0,0,0
43692,250,perry ellis,copper fit,,0,0,0,0,0,0,0,0,0,0
13557,269,target,macy's,tempted apparel,8,4,2,1,0,2,5,1,0,5
19091,269,target,macy's,tempted apparel,8,4,2,1,0,2,5,1,0,5
11688,270,gap,talbots,manduka,10,5,5,0,0,5,5,0,0,5
17389,270,gap,talbots,manduka,10,5,5,0,0,5,5,0,0,5
24080,270,gap,talbots,manduka,10,5,5,0,0,5,5,0,0,5
30843,270,gap,talbots,manduka,10,5,5,0,0,5,5,0,0,5
37841,270,gap,talbots,manduka,10,5,5,0,0,5,5,0,0,5
41676,270,gap,talbots,manduka,10,5,5,0,0,5,5,0,0,5
8062,272,hanesbrands,fruit of the loom,,5,2,5,0,0,5,2,0,0,2
12847,272,hanesbrands,fruit of the loom,,5,2,5,0,0,5,2,0,0,2
18349,272,hanesbrands,fruit of the loom,,5,2,5,0,0,5,2,0,0,2
25156,272,hanesbrands,fruit of the loom,,5,2,5,0,0,5,2,0,0,2
33004,272,hanesbrands,fruit of the loom,,5,2,5,0,0,5,2,0,0,2
39682,272,hanesbrands,fruit of the loom,,5,2,5,0,0,5,2,0,0,2
43115,272,hanesbrands,fruit of the loom,,5,2,5,0,0,5,2,0,0,2
10520,273,talbots,jab,dillard's,0,0,0,0,1,1,0,0,1,1
16176,273,talbots,jab,dillard's,0,0,0,0,1,1,0,0,1,1
21630,273,talbots,jab,dillard's,0,0,0,0,1,1,0,0,1,1
28429,273,talbots,jab,dillard's,0,0,0,0,1,1,0,0,1,1
35266,273,talbots,jab,dillard's,0,0,0,0,1,1,0,0,1,1
39991,273,talbots,jab,dillard's,0,0,0,0,1,1,0,0,1,1
10513,276,jc penney,bravado,spanx,6,2,1,0,0,1,2,0,0,2
16368,276,jc penney,bravado,spanx,6,2,1,0,0,1,2,0,0,2
21427,276,jc penney,bravado,spanx,6,2,1,0,0,1,2,0,0,2
28074,276,jc penney,bravado,spanx,6,2,1,0,0,1,2,0,0,2
35888,276,jc penney,bravado,spanx,6,2,1,0,0,1,2,0,0,2
40156,276,jc penney,bravado,spanx,6,2,1,0,0,1,2,0,0,2
11084,278,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
16728,278,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
22071,278,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
37147,278,target,levi's,walmart,8,4,2,5,1,5,5,4,3,5
9433,279,sketcher,manduka,gap,3,1,1,0,5,5,1,0,5,5
15173,279,sketcher,manduka,gap,3,1,1,0,5,5,1,0,5,5
20589,279,sketcher,manduka,gap,3,1,1,0,5,5,1,0,5,5
27947,279,sketcher,manduka,gap,3,1,1,0,5,5,1,0,5,5
34700,279,sketcher,manduka,gap,3,1,1,0,5,5,1,0,5,5
12432,280,puma,adidas,,10,10,5,6,0,6,5,6,0,6
18155,280,puma,adidas,,10,10,5,6,0,6,5,6,0,6
22989,280,puma,adidas,,10,10,5,6,0,6,5,6,0,6
13521,281,fds,primark,kidz concepts,0,0,0,2,0,2,0,3,0,3
19288,281,fds,primark,kidz concepts,0,0,0,2,0,2,0,3,0,3
11362,283,sears,hanesbrands,wb,0,0,0,5,0,5,0,2,0,2
17174,283,sears,hanesbrands,wb,0,0,0,5,0,5,0,2,0,2
23424,283,sears,hanesbrands,wb,0,0,0,5,0,5,0,2,0,2
30294,283,sears,hanesbrands,wb,0,0,0,5,0,5,0,2,0,2
11491,289,adidas,puma,genisis,10,7,6,5,0,6,6,5,0,6
16882,289,adidas,puma,genisis,10,7,6,5,0,6,6,5,0,6
22724,289,adidas,puma,genisis,10,7,6,5,0,6,6,5,0,6
30769,289,adidas,puma,genisis,10,7,6,5,0,6,6,5,0,6
37782,289,adidas,puma,genisis,10,7,6,5,0,6,6,5,0,6
40913,289,adidas,puma,genisis,10,7,6,5,0,6,6,5,0,6
9906,297,gap,mango,jc penney,10,5,5,1,1,5,5,1,2,5
15113,297,gap,mango,jc penney,10,5,5,1,1,5,5,1,2,5
19453,297,gap,mango,jc penney,10,5,5,1,1,5,5,1,2,5
27695,297,gap,mango,jc penney,10,5,5,1,1,5,5,1,2,5
35380,297,gap,mango,jc penney,10,5,5,1,1,5,5,1,2,5
39862,297,gap,mango,jc penney,10,5,5,1,1,5,5,1,2,5
9546,312,adidas,new balance,,10,7,6,5,0,6,6,4,0,6
15053,312,adidas,new balance,,10,7,6,5,0,6,6,4,0,6
22314,312,adidas,new balance,,10,7,6,5,0,6,6,4,0,6
29370,312,adidas,new balance,,10,7,6,5,0,6,6,4,0,6
36574,312,adidas,new balance,,10,7,6,5,0,6,6,4,0,6
40410,312,adidas,new balance,,10,7,6,5,0,6,6,4,0,6
13556,314,,,,0,0,0,0,0,0,0,0,0,0
9683,316,,,,0,0,0,0,0,0,0,0,0,0
21697,318,,,,0,0,0,0,0,0,0,0,0,0
38175,318,,,,0,0,0,0,0,0,0,0,0,0
42958,318,,,,0,0,0,0,0,0,0,0,0,0
8641,325,jc penney,pvh,tesco,6,2,1,0,3,3,2,0,4,4
14159,325,jc penney,pvh,tesco,6,2,1,0,3,3,2,0,4,4
19413,325,jc penney,pvh,tesco,6,2,1,0,3,3,2,0,4,4
27506,325,jc penney,pvh,tesco,6,2,1,0,3,3,2,0,4,4
34699,325,jc penney,pvh,tesco,6,2,1,0,3,3,2,0,4,4
39674,325,jc penney,pvh,tesco,6,2,1,0,3,3,2,0,4,4
13446,326,columbia,fond of bags,fjallraven,4,4,3,0,0,3,2,0,0,2
18651,326,columbia,fond of bags,fjallraven,4,4,3,0,0,3,2,0,0,2
25771,326,columbia,fond of bags,fjallraven,4,4,3,0,0,3,2,0,0,2
32600,326,columbia,fond of bags,fjallraven,4,4,3,0,0,3,2,0,0,2
41048,326,columbia,fond of bags,fjallraven,4,4,3,0,0,3,2,0,0,2
8228,329,victoria secret,calvin klein,jc penney,6,5,2,3,1,3,2,4,2,4
13077,329,victoria secret,calvin klein,jc penney,6,5,2,3,1,3,2,4,2,4
18325,329,victoria secret,calvin klein,jc penney,6,5,2,3,1,3,2,4,2,4
24740,329,victoria secret,calvin klein,jc penney,6,5,2,3,1,3,2,4,2,4
32159,329,victoria secret,calvin klein,jc penney,6,5,2,3,1,3,2,4,2,4
38245,329,victoria secret,calvin klein,jc penney,6,5,2,3,1,3,2,4,2,4
41852,329,victoria secret,calvin klein,jc penney,6,5,2,3,1,3,2,4,2,4
8803,330,sainsbury,debenhams,monix,5,7,3,3,0,3,1,3,0,3
15728,330,sainsbury,debenhams,monix,5,7,3,3,0,3,1,3,0,3
19046,330,sainsbury,debenhams,monix,5,7,3,3,0,3,1,3,0,3
30217,330,sainsbury,debenhams,monix,5,7,3,3,0,3,1,3,0,3
36692,330,sainsbury,debenhams,monix,5,7,3,3,0,3,1,3,0,3
41959,330,sainsbury,debenhams,monix,5,7,3,3,0,3,1,3,0,3
12405,335,familly dollars store,kmart,kroger,0,0,0,1,0,1,0,2,0,2
17202,335,familly dollars store,kmart,kroger,0,0,0,1,0,1,0,2,0,2
23887,335,familly dollars store,kmart,kroger,0,0,0,1,0,1,0,2,0,2
30973,335,familly dollars store,kmart,kroger,0,0,0,1,0,1,0,2,0,2
37741,335,familly dollars store,kmart,kroger,0,0,0,1,0,1,0,2,0,2
8603,336,kohl's,target,gap,4,1,1,2,5,5,1,5,5,5
14898,336,kohl's,target,gap,4,1,1,2,5,5,1,5,5,5
20902,336,kohl's,target,gap,4,1,1,2,5,5,1,5,5,5
29528,336,kohl's,target,gap,4,1,1,2,5,5,1,5,5,5
36421,336,kohl's,target,gap,4,1,1,2,5,5,1,5,5,5
41075,336,kohl's,target,gap,4,1,1,2,5,5,1,5,5,5
10265,340,american eagle,walmart,target,5,3,1,1,2,2,1,3,5,5
18017,340,american eagle,walmart,target,5,3,1,1,2,2,1,3,5,5
24221,340,american eagle,walmart,target,5,3,1,1,2,2,1,3,5,5
30609,340,american eagle,walmart,target,5,3,1,1,2,2,1,3,5,5
37424,340,american eagle,walmart,target,5,3,1,1,2,2,1,3,5,5
41938,340,american eagle,walmart,target,5,3,1,1,2,2,1,3,5,5
14723,341,,,,0,0,0,0,0,0,0,0,0,0
9903,342,target,alo,,8,4,2,0,0,2,5,0,0,5
16052,342,target,alo,,8,4,2,0,0,2,5,0,0,5
21262,342,target,alo,,8,4,2,0,0,2,5,0,0,5
29182,342,target,alo,,8,4,2,0,0,2,5,0,0,5
36226,342,target,alo,,8,4,2,0,0,2,5,0,0,5
40557,342,target,alo,,8,4,2,0,0,2,5,0,0,5
16878,347,aseel universal garments,dynamic resourcing,,0,0,0,0,0,0,0,0,0,0
17636,347,aseel universal garments,dynamic resourcing,,0,0,0,0,0,0,0,0,0,0
23633,347,aseel universal garments,dynamic resourcing,,0,0,0,0,0,0,0,0,0,0
14810,351,elija j,tesco,express,0,0,0,3,1,3,0,4,1,4
22918,351,elija j,tesco,express,0,0,0,3,1,3,0,4,1,4
32898,351,elija j,tesco,express,0,0,0,3,1,3,0,4,1,4
39593,351,elija j,tesco,express,0,0,0,3,1,3,0,4,1,4
8336,352,gap,ann taylor,talbots,10,5,5,0,0,5,5,0,0,5
13608,352,gap,ann taylor,talbots,10,5,5,0,0,5,5,0,0,5
18756,352,gap,ann taylor,talbots,10,5,5,0,0,5,5,0,0,5
25265,352,gap,ann taylor,talbots,10,5,5,0,0,5,5,0,0,5
32473,352,gap,ann taylor,talbots,10,5,5,0,0,5,5,0,0,5
38385,352,gap,ann taylor,talbots,10,5,5,0,0,5,5,0,0,5
41808,352,gap,ann taylor,talbots,10,5,5,0,0,5,5,0,0,5
9282,353,,,,0,0,0,0,0,0,0,0,0,0
15007,353,,,,0,0,0,0,0,0,0,0,0,0
8554,355,reebok,converse,adidas,10,7,6,7,6,7,6,4,6,6
14017,355,reebok,converse,adidas,10,7,6,7,6,7,6,4,6,6
19475,355,reebok,converse,adidas,10,7,6,7,6,7,6,4,6,6
