repriskID,company_name,headquarters_country,headquarters_country_isocode,sectors,url,isins,primary_isin,no_reported_risk_exposure,cName
2537281,Bahana Line; PT,Indonesia,ID,Oil and Gas,https://bahanaline.com/en/,,,0,bahana line pt
2537283,Bahana Ocean Line; PT,Indonesia,ID,Oil and Gas,,,,0,bahana ocean line pt
2537414,Surya Citra Cemerlang; PT,Indonesia,ID,Food and Beverage,,,,0,surya citra cemerlang pt
2537415,Multi Karya Pratama; PT,Indonesia,ID,Construction and Materials,,,,0,multi karya pratama pt
2537529,Biota Laut Ganggang; PT,Indonesia,ID,Food and Beverage,http://biotalautganggang.com/,,,0,biota laut ganggang pt
2537559,Buzi Hydrocarbons Pte Ltd,Indonesia,ID,Oil and Gas,,,,1,buzi hydrocarbons pte ltd
2537573,Can Tho Oil Refinery Co Ltd,Vietnam,VN,Oil and Gas,,,,1,can tho oil refinery
2537575,Cahaya Teknindo Majumandiri; PT,Indonesia,ID,Construction and Materials,https://www.cahayateknindo.com/,,,0,cahaya teknindo majumandiri pt
2537654,Bahagia Timor Mandiri; PT,Indonesia,ID,Construction and Materials,,,,0,bahagia timor mandiri pt
2537683,Hakaaston; PT,Indonesia,ID,Construction and Materials | Oil and Gas,https://www.hakaaston.co.id/,,,0,hakaaston pt
2538235,Conrad Asia Energy Ltd (formerly Conrad Petroleum Ltd),Indonesia,ID,Oil and Gas,https://conradasia.com,AU0000240970,AU0000240970,1,conrad asia energy ltd (formerly conrad petroleum ltd)
2538261,Pema Global Energi; PT,Indonesia,ID,Oil and Gas,,,,0,pema global energi pt
253827,Pertamina Patra Niaga; PT,Indonesia,ID,Oil and Gas,http://www.pertaminapatraniaga.com,,,0,pertamina patra niaga pt
2538341,Water Supply Sewerage Construction and Investment JSC (Waseco),Vietnam,VN,Construction and Materials,,,,1,water supply sewerage construction and investment jsc
2538353,Water Electric Mechanical Installation and Construction JSC (VIWASEEN.4),Vietnam,VN,Construction and Materials,,,,1,water electric mechanical installation and construction jsc
2538356,VIWASEEN6 JSC,Vietnam,VN,Construction and Materials,,,,1,viwaseen6 jsc
2538371,Anugrah Pelangi Sukses (APLS); PT,Indonesia,ID,Food and Beverage,,,,0,anugrah pelangi sukses  pt
2538396,VIWASEEN Manpower Supply Commercial and Tourism JSC (VIWAMEX),Vietnam,VN,Support Services (Industrial Goods and Services) | Retail,,,,1,viwaseen manpower supply commercial and tourism jsc
2538405,Orient Oil & Gas JSC (Orient Oil; Dong Phuong Petroleum JSC; Cong Ty Co Phan Dau Khi Dong Phuong),Vietnam,VN,Oil and Gas,https://orientoil.com.vn,,,1,orient oil and gas jsc
2538414,Jaya Hunian Lestari; PT,Indonesia,ID,Food and Beverage,,,,0,jaya hunian lestari pt
2538437,Karya Generus Bangsa; PT,Indonesia,ID,Software and Computer Services,,,,0,karya generus bangsa pt
2538460,Aceh Trumon Anugerah Kita; PT,Indonesia,ID,Food and Beverage,,,,0,aceh trumon anugerah kita pt
2538681,Tjhindatama Mulia; PT,Indonesia,ID,Personal and Household Goods,https://www.madamegie.com/,,,0,tjhindatama mulia pt
2538689,Jenny Cosmetics; PT,Indonesia,ID,Personal and Household Goods,https://peach.id/about/,,,0,jenny cosmetics pt
2538746,Tonia Mitra Sejahtera; PT,Indonesia,ID,Mining,,,,0,tonia mitra sejahtera pt
2538754,Toba Agro Lestari; PT,Indonesia,ID,Food and Beverage,,,,0,toba agro lestari pt
2538856,Kasual Jaya Sejahtera; PT (Kasual),Indonesia,ID,Retail,https://www.kasual.id,,,1,kasual jaya sejahtera pt
2538857,Mindtera Cita Inovasi; PT (Mindtera),Indonesia,ID,Software and Computer Services,https://www.mindtera.com,,,1,mindtera cita inovasi pt
2538921,Semesta Tekno Futura; PT (Cuanz),Indonesia,ID,Media | Software and Computer Services,https://cuanz.com/en,,,1,semesta tekno futura pt
2538991,Citra Mas Mandiri; PT,Indonesia,ID,Alternative Energy,,,,0,citra mas mandiri pt
2538995,Aria Agri Indonesia; PT (Aria),Indonesia,ID,Software and Computer Services,https://www.hiaria.id/,,,1,aria agri indonesia pt
2539016,Wahana Plantation & Products; PT,Indonesia,ID,Food and Beverage,,,,0,wahana plantation and products pt
2539024,Waykanan Sawitindo Mas; PT (PT WSM),Indonesia,ID,Food and Beverage,,,,0,waykanan sawitindo mas pt
2539053,Madu Kismo; PO,Indonesia,ID,Travel and Leisure,,,,0,madu kismo po
2539144,Lentera Asa Nusantara; PT (Lumina),Indonesia,ID,Support Services (Industrial Goods and Services) | Software and Computer Services,https://lumina.mba/,,,1,lentera asa nusantara pt
2539179,Anugerah Mas; PT (Agra Mas; AgraMas Group),Indonesia,ID,Travel and Leisure,https://agramasgroup.com/agramas,,,0,anugerah mas pt
2539183,Wilov Wanita Indonesia Co; PT,Indonesia,ID,Health Care Equipment and Services,https://wilov.co.id/,,,1,wilov wanita indonesia co pt
2539190,Eksis Digital Yureka; PT (GoPlay),Indonesia,ID,Media,https://goplay.co.id/,,,1,eksis digital yureka pt
2539203,Kita Teknologi Andalan; PT (Keyta),Indonesia,ID,Software and Computer Services,https://keyta.id/,,,1,kita teknologi andalan pt
2539209,Reka Inovasi Teknologi; PT (Rekava),Indonesia,ID,Software and Computer Services,https://rekava.build/,,,1,reka inovasi teknologi pt
2539225,Selancar Indonesia Raya; PT,Indonesia,ID,Software and Computer Services,https://www.soorfinc.com/,,,1,selancar indonesia raya pt
2539252,PT Cepat Sembuh Hidup Sehat (FitHappy),Indonesia,ID,Software and Computer Services,https://www.fithappy.app/,,,1,cepat sembuh hidup sehat pt
2539270,Flik Teknologi Indonesia; PT (Flik),Indonesia,ID,Software and Computer Services,https://flik.co.id/,,,1,flik teknologi indonesia pt
2539271,Inovasi Teknologi Agribisnis; PT (Inogi Farm),Indonesia,ID,Food and Beverage,https://www.inogifarm.com,,,1,inovasi teknologi agribisnis pt
2539272,Bicarakan Isi Hatimu; PT (Bicarakan.id),Indonesia,ID,Health Care Equipment and Services | Software and Computer Services,https://www.bicarakan.id,,,1,bicarakan isi hatimu pt
2539283,Lokal Hijau Lestari; PT (Greens),Indonesia,ID,Technology Hardware and Equipment | Food and Beverage,,,,1,lokal hijau lestari pt
2539288,PT Pocket Usaha Bersama,Indonesia,ID,Software and Computer Services,https://pocket.co.id/,,,1,pocket usaha bersama pt
2539298,Otto Menara Globalindo; PT (McEasy Inc),Indonesia,ID,Software and Computer Services,https://www.mceasy.co.id/,,,1,otto menara globalindo pt
2539317,Comprehensive Financial Solutions JSC (Cong Ty Co Phan Giai Phap Tai Chinh Toan Dien),Vietnam,VN,Support Services (Industrial Goods and Services),,,,1,comprehensive financial solutions jsc
2539321,Finantier Solusi Finansial; PT,Indonesia,ID,Unspecified,,,,1,finantier solusi finansial pt
2539329,Coca-Cola Bangladesh Beverages Ltd (CCBB),Bangladesh,BD,Food and Beverage,https://www.coca-cola.com.bd/bn/home,,,0,coca-cola bangladesh beverages ltd
2539331,Bombay Sweets & Co Ltd,Bangladesh,BD,Food and Beverage,https://www.bombaysweetsbd.com/,,,0,bombay sweets and
2539357,Eka Paksi Sejati; PT,Indonesia,ID,Construction and Materials,,,,0,eka paksi sejati pt
2539363,Partex Beverage Ltd,Bangladesh,BD,Food and Beverage,http://www.partexbeverage.com/,,,0,partex beverage ltd
2539460,Gondang Mas; PT,Indonesia,ID,Support Services (Industrial Goods and Services),,,,0,gondang mas pt
2539561,Gunung Steel Construction; PT,Indonesia,ID,Construction and Materials,,,,0,gunung steel construction pt
2539563,Danusari Mitra Sejahtera; PT,Indonesia,ID,Construction and Materials,https://www.danusari.com/,,,0,danusari mitra sejahtera pt
253959,Distribuidora de Electricidad del Norte SA,Nicaragua,NI,Utilities,http://www.edenorte.com.do,,,0,distribuidora de electricidad del norte sa
2539593,Bumi Flora; PT,Indonesia,ID,Chemicals | Food and Beverage,,,,0,bumi flora pt
2539613,Hoan Vu Joint Operating Co,Vietnam,VN,Oil and Gas,http://www.hlhvjoc.com.vn/hoanvu/en/news.html,,,1,hoan vu joint operating co
253962,Distribuidora de Electricidad del Sur SA,Nicaragua,NI,Utilities,,,,0,distribuidora de electricidad del sur sa
2539664,Newera RubberIndo; PT,Indonesia,ID,Personal and Household Goods,,,,0,newera rubberindo pt
253968,TSK Melfosur International,Nicaragua,NI,Utilities,,,,0,tsk melfosur international
2539711,Pelayaran Nasional Jaticatur Niaga Trans; PT (PNJNT),Indonesia,ID,Industrial Transportation,,,,0,pelayaran nasional jaticatur niaga trans pt
2539896,Raja Goedang Mas; PT,Indonesia,ID,Support Services (Industrial Goods and Services),,,,0,raja goedang mas pt
2539922,Bima Cakra Perkasa Mineralindo; PT,Indonesia,ID,Mining,,,,0,bima cakra perkasa mineralindo pt
2539937,Idemitsu Gas Production (Vietnam) Co Ltd,Vietnam,VN,Oil and Gas,,,,1,idemitsu gas production
2539954,Batu Kali Welang Ampuh (BKWA) ; PT,Indonesia,ID,Mining,,,,0,batu kali welang ampuh  pt
2539980,Adhi Karya-Jaya Konstruksi; PT (KSO),Indonesia,ID,Construction and Materials,,,,0,adhi karya-jaya konstruksi pt
254001,Toyogiri Iron Steel; PT,Indonesia,ID,Industrial Metals,https://toyogiristeel.com/,,,1,toyogiri iron steel pt
2540033,Skortech Karya Indonesia; PT (SkorLife),Indonesia,ID,Software and Computer Services | Financial Services,https://skorlife.com/en/,,,1,skortech karya indonesia pt
2540043,Ringkas Asia Technology; PT (Ringkas),Indonesia,ID,Software and Computer Services | Financial Services,https://ringkas.co.id/en/,,,1,ringkas asia technology pt
2540356,Samudra Trans; PO,Indonesia,ID,Travel and Leisure,,,,0,samudra trans po
2540375,Adimulia Palmo Lestari; PT,Indonesia,ID,Food and Beverage,,,,0,adimulia palmo lestari pt
2540424,Konimex; PT,Indonesia,ID,Pharmaceuticals and Biotechnology | Food and Beverage,https://www.konimex.com/,,,0,konimex pt
2540429,Universal Pharmaceutical Industries; PT,Indonesia,ID,Pharmaceuticals and Biotechnology,,,,0,universal pharmaceutical industries pt
2540430,Yarindo Farmatama; PT,Indonesia,ID,Pharmaceuticals and Biotechnology,,,,0,yarindo farmatama pt
2540504,Finwise Inc (Tradezi),Vietnam,VN,Software and Computer Services | Financial Services,https://tradezi.vn/,,,1,finwise inc
2540528,PDAM Tirta Langkisau,Indonesia,ID,Utilities,https://tirtalangkisau.id/,,,0,pdam tirta langkisau
2540530,Multitama Indonesia; PT,Indonesia,ID,Support Services (Industrial Goods and Services),http://multitamaindonesia.com/,,,0,multitama indonesia pt
2540580,JOB Pertamina-Medco E&P Tomori Sulawesi (JOB Tomori),Indonesia,ID,Oil and Gas,https://www.job-tomori.com/Default.aspx,,,1,job pertamina-medco e and p tomori sulawesi
2540609,BIM Land JSC,Vietnam,VN,Construction and Materials | Financial Services,https://bimland.com/,VN0BLA123015 | XS2331967112,VN0BLA123015,1,bim land jsc
2540619,CDF Indonesia; PT,Indonesia,ID,Food and Beverage,,,,0,cdf indonesia pt
2540699,Rafflesia Putra Prima; PT (Putra Rafflesia),Indonesia,ID,Travel and Leisure,,,,0,rafflesia putra prima pt
2540717,Hasrat Jaya Utama; PT,Indonesia,ID,Construction and Materials,,,,0,hasrat jaya utama pt
2540731,Harum Sukses Mining; PT,Indonesia,ID,Mining,,,,0,harum sukses mining pt
2540733,Phuong Chau Investment and Commercial JSC (Dau Tu Va Thuong Máº¡i Phuong Chau; CTCP; PCIJS Co),Vietnam,VN,Health Care Equipment and Services,https://phuongchau.com,,,1,phuong chau investment and commercial jsc
2540736,Ha Long Investment and Development Co Ltd,Vietnam,VN,Financial Services,,,,1,ha long investment and development
2540745,Job Pertamina Petrochina East Java,Indonesia,ID,Oil and Gas,,,,1,job pertamina petrochina east java
2540864,Timbul Jaya; PT,Indonesia,ID,Construction and Materials,,,,0,timbul jaya pt
2540872,Pertamina EP Asset 4 Sukowati Field; PT,Indonesia,ID,Oil and Gas,https://pep.pertamina.com/kontak,,,0,pertamina ep asset 4 sukowati field pt
2540919,Pelayaran Dharma Indah; PT,Indonesia,ID,Travel and Leisure,,,,0,pelayaran dharma indah pt
2540924,Laju Perdana Indah; PT,Indonesia,ID,Food and Beverage,,,,0,laju perdana indah pt
2540929,Lamson JOC,Vietnam,VN,Oil and Gas,,,,1,lamson joc
2540941,Mitra Bangun Cemerlang; PT,Indonesia,ID,Chemicals | Support Services (Industrial Goods and Services),,,,0,mitra bangun cemerlang pt
2540966,Perkebunan Nusantara I; PT (PTPN I; Persero),Indonesia,ID,Food and Beverage,https://ptpn1.co.id/,,,0,perkebunan nusantara i pt
2540987,Rancon Oceana Ltd (Rancon Oceania),Bangladesh,BD,Food and Beverage,https://ww1.ranconoceana.com/,,,0,rancon oceana ltd
2541003,Ratu Bangun Utama; PT,Indonesia,ID,Financial Services,,,,0,ratu bangun utama pt
2541020,Mega Adhyaksa Pratama; PT,Indonesia,ID,Unspecified,,,,1,mega adhyaksa pratama pt
2541072,Mont D'Or Salawati Ltd,Indonesia,ID,Oil and Gas,,,,1,mont dor salawati ltd
2541090,Wija Malla Utama; PT,Indonesia,ID,Support Services (Industrial Goods and Services),,,,0,wija malla utama pt
2541100,Enersteel; PT,Indonesia,ID,Mining,,,,0,enersteel pt
2541101,Galesong Alam Mineral; PT,Indonesia,ID,Mining,,,,0,galesong alam mineral pt
2541206,Nam Viet Oil Refinery and Petrochemicals JSC (Cong Ty Co Phan Loc Hoa Dau Nam Viet),Vietnam,VN,Oil and Gas,,,,1,nam viet oil refinery and petrochemicals jsc
2541318,Swarna Dwipa Sumsel Gemilang; PT,Indonesia,ID,Travel and Leisure,,,,0,swarna dwipa sumsel gemilang pt
2541326,Palcon Indonesia; PT,Indonesia,ID,Construction and Materials,,,,0,palcon indonesia pt
2541335,Karya Agung Sawita; PT,Indonesia,ID,Food and Beverage,,,,0,karya agung sawita pt
2541360,Tiran Mineral; PT,Indonesia,ID,Mining,,,,0,tiran mineral pt
2541401,Zam Zam Perwita; PT,Indonesia,ID,Support Services (Industrial Goods and Services),https://www.zamzam.co.id/,,,0,zam zam perwita pt
2541411,Omera Fuels Ltd,Bangladesh,BD,Oil and Gas,https://www.omerafuels.com,,,1,omera fuels ltd
2541657,Orchid Kutai Ltd,Indonesia,ID,Oil and Gas,,,,1,orchid kutai ltd
2541671,Pasir Petroleum Resources Ltd,Indonesia,ID,Oil and Gas,,,,1,pasir petroleum resources ltd
2541679,Petrogas (Basin) Ltd,Indonesia,ID,Oil and Gas,http://www.rhpetrogas.com/,,,1,petrogas ltd
2541685,PetroChina International (Bermuda) Ltd,Indonesia,ID,Food and Beverage,,,,1,petrochina international ltd
2541745,Aura Crusher Indo; PT,Indonesia,ID,Mining,,,,0,aura crusher indo pt
2541766,Bintang Sawit Lenggana; PT,Indonesia,ID,Food and Beverage,,,,0,bintang sawit lenggana pt
2541768,Surya Ibrahim Mandiri; PT,Indonesia,ID,Mining,,,,1,surya ibrahim mandiri pt
2541817,Abad Jaya Abadi Sentosa; PT,Indonesia,ID,Construction and Materials,,,,0,abad jaya abadi sentosa pt
2541885,Mahir Beton; CV,Indonesia,ID,Construction and Materials,https://wwwmahirbetonreadymixbojonegoro.blogspot.com/,,,0,mahir beton cv
2541973,Petrovietnam Oil Stockpile Co Ltd,Vietnam,VN,Construction and Materials | Oil and Gas,https://pvos.vn/homepage,,,1,petrovietnam oil stockpile
2541998,Kilang Kaltim Continental; PT,Indonesia,ID,Oil and Gas,,,,1,kilang kaltim continental pt
2542007,Intanjaya Agromegah Abadi; PT,Indonesia,ID,Oil and Gas,,,,1,intanjaya agromegah abadi pt
2542015,Hana Mandiri Global; PT,Indonesia,ID,Financial Services,,,,1,hana mandiri global pt
2542017,Trisula CBM Energy; PT,Indonesia,ID,Oil and Gas | Mining,,,,1,trisula cbm energy pt
2542020,Enso Asia; PT,Indonesia,ID,Financial Services,,,,1,enso asia pt
2542022,Pertamina EP UBEP Lirik; PT,Indonesia,ID,Industrial Engineering,,,,1,pertamina ep ubep lirik pt
2542023,Intim Perkasa; PT,Indonesia,ID,Oil and Gas,,,,1,intim perkasa pt
2542027,Pertamina EP Area Rantau & Pangkalan Susu; PT,Indonesia,ID,Oil and Gas,,,,1,pertamina ep area rantau and pangkalan susu pt
2542034,Medco E&P Bengara; PT,Indonesia,ID,Oil and Gas,,,,1,medco e and p bengara pt
2542038,Pertamina Hulu Energy Offshore Southeast Sumatra; PT,Indonesia,ID,Oil and Gas,,,,0,pertamina hulu energy offshore southeast sumatra pt
2542040,PSPS Riau Football Club,Indonesia,ID,Travel and Leisure,,,,0,psps riau footballclub
2542041,Akar Golindo; PT,Indonesia,ID,Oil and Gas,,,,1,akar golindo pt
2542043,Petross Energy; PT,Indonesia,ID,Unspecified,,,,1,petross energy pt
2542048,Pertamina Hulu Energi Jambi Merang; PT (PHE Jambi Merang),Indonesia,ID,Oil and Gas,,,,1,pertamina hulu energi jambi merang pt
2542050,Medco E&P Lematang; PT,Indonesia,ID,Oil and Gas,,,,1,medco e and p lematang pt
2542051,Puma Medco Petroleum; PT,Indonesia,ID,Oil and Gas,,,,1,puma medco petroleum pt
2542062,Pertamina Hulu Sanga Sanga; PT (PHSS),Indonesia,ID,Oil and Gas,,,,1,pertamina hulu sanga sanga pt
2542110,Astari Niagara; PT,Indonesia,ID,Personal and Household Goods,https://astariniagara.com/,,,1,astari niagara pt
2542111,Tri Buana Sejati; PT,Indonesia,ID,Construction and Materials,,,,0,tri buana sejati pt
2542114,Tunas Baru Berdikari; CV,Indonesia,ID,Construction and Materials,,,,0,tunas baru berdikari cv
2542138,Sinar Surya Kencana Abadi; PT,Indonesia,ID,Unspecified,,,,1,sinar surya kencana abadi pt
2542150,Pertamina EP; PT (UBEP Tanjung),Indonesia,ID,Oil and Gas,,,,0,pertamina ep pt
2542157,Ranya Energi Pamanukan; PT,Indonesia,ID,Oil and Gas,,,,1,ranya energi pamanukan pt
2542162,Surya Mina Asinusa; PT,Indonesia,ID,Oil and Gas,,,,1,surya mina asinusa pt
2542169,Kilang Minyak Nusantara; PT,Indonesia,ID,Unspecified,,,,1,kilang minyak nusantara pt
2542176,Pertamina EP UBEP Limau; PT,Indonesia,ID,Oil and Gas,,,,1,pertamina ep ubep limau pt
2542178,Pertamina Rosneft Processing and Petrochemicals; PT,Indonesia,ID,Oil and Gas,,,,1,pertamina rosneft processing and petrochemicals pt
2542181,Pertamina EP Area Prabumulih & Pendopo; PT,Indonesia,ID,Unspecified,,,,1,pertamina ep area prabumulih and pendopo pt
2542187,Tiara Bumi Petroleum; PT,Indonesia,ID,Oil and Gas,,,,1,tiara bumi petroleum pt
2542189,Pertamina EP UBEP Adera; PT,Indonesia,ID,Oil and Gas,,,,1,pertamina ep ubep adera pt
2542192,Pertamina EP; PT (UBEP Ramba),Indonesia,ID,Oil and Gas,,,,1,pertamina ep pt
2542198,Pertamina EP; PT (UBEP Jambi),Indonesia,ID,Oil and Gas,,,,1,pertamina ep pt
2542225,Pertamina Hulu Energi Raja Tempirai; PT,Indonesia,ID,Oil and Gas,,,,1,pertamina hulu energi raja tempirai pt
2542243,Wahana Sad Karya; PT,Indonesia,ID,Oil and Gas,,,,1,wahana sad karya pt
2542307,Arysta Lifescience Tirta; PT,Indonesia,ID,Retail,,,,1,arysta lifescience tirta pt
2542451,Bank Perkreditan Rakyat Majalengka; PD (BPR Majalengka),Indonesia,ID,Banks,https://bprmajalengka.com/beranda,,,0,bank perkreditan rakyat majalengka pd
2542452,Waskita Sriwijaya Tol; PT,Indonesia,ID,Construction and Materials,https://www.wtr.co.id/portfolio/kayuagung-palembang-betung/,,,0,waskita sriwijaya tol pt
2542453,Waskita Toll Road; PT,Indonesia,ID,Construction and Materials,https://www.wtr.co.id/id/tentang-wtr/,,,0,waskita toll road pt
2542458,Citra Karya Jabar Tol; PT,Indonesia,ID,Construction and Materials,https://www.wtr.co.id/portfolio/cileunyi-sumedang-dawuan/,,,0,citra karya jabar tol pt
2542504,Petromax LPG Ltd,Bangladesh,BD,Utilities,https://petromaxlpg.com/,,,1,petromax lpg ltd
2542549,Tarida Bintang Nusantara; PT,Indonesia,ID,Food and Beverage,,,,0,tarida bintang nusantara pt
2542554,Juya Aceh Mining; PT,Indonesia,ID,Mining,,,,0,juya aceh mining pt
2542557,Balam Energy Ltd; PT,Indonesia,ID,Oil and Gas,,,,0,balam energy ltd pt
2542574,Afi Farma; PT,Indonesia,ID,Pharmaceuticals and Biotechnology,https://www.afifarma.co.id/,,,0,afi farma pt
2542659,Seng Fong Moulding Perkasa; PT,Indonesia,ID,Construction and Materials,https://www.sfresourcesgroup.com/,,,0,seng fong moulding perkasa pt
254292,IMR Arc Steel; PT,Indonesia,ID,Industrial Metals,https://imr-resources.com/mining-manufacturing/,,,1,imr arc steel pt
2543094,Scancom Vietnam Ltd,Vietnam,VN,Personal and Household Goods,https://www.scancom.net,,,1,scancom vietnam ltd
2543170,Kim Tin Group Corp,Vietnam,VN,Industrial Engineering,https://www.kimtingroup.com/,,,1,kim tin group corp
2543200,Kharisma Jaya Gemilang; PT,Indonesia,ID,Construction and Materials | Personal and Household Goods,https://www.kjg.co.id,,,1,kharisma jaya gemilang pt
2543383,Kayu Permata; PT,Indonesia,ID,Construction and Materials,https://www.permatadoor.com/,,,1,kayu permata pt
2543391,Hasta Dwiyustama; PT,Indonesia,ID,Industrial Transportation,,,,0,hasta dwiyustama pt
2543394,Sangatta West CBM Inc,Indonesia,ID,Oil and Gas,,,,1,sangatta west cbm inc
2543591,Petromax Cylinders Ltd,Bangladesh,BD,Industrial Engineering,,,,1,petromax cylinders ltd
2543650,Logicom Solution; PT,Indonesia,ID,Unspecified,,,,0,logicom solution pt
254385,Mohairson Pawan Khatulistiwa (MPK); PT,Indonesia,ID,Forestry,,,,0,mohairson pawan khatulistiwa  pt
2543867,Loc Troi Seeds JSC (Giong Cay Trong Loc Troi - LTS),Vietnam,VN,Food and Beverage,,,,1,loc troi seeds jsc
2543890,Hau Giang Golden Rice Agriculture Co Ltd (Hoa Nong Lua Vang Hau Giang; CTT),Vietnam,VN,Chemicals,,,,1,hau giang golden rice agriculture
2543951,Century Metalindo; PT,Indonesia,ID,Industrial Metals,,,,0,century metalindo pt
2544192,Central America Mining Inc (CAM),Nicaragua,NI,Unspecified,,,,1,central america mining inc
2544198,Sinar Mentari Dwiguna; PT,Indonesia,ID,Mining,,,,0,sinar mentari dwiguna pt
