,QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,FNC,cName,CNRR,repriskID,RRCleaned,RRSector,doubt
923,38513,441,PT Citra Abadi Sejati (Cileungsi),Indonesia,13/01/2020,2020,,citra abadi sejati pt,Citra Abadi Sejati; PT,2450673.0,citra abadi sejati pt,Personal and Household Goods,0
924,8372,442,PT Dream Sentosa Indonesia,Indonesia,24/02/2015,2015,,dream sentosa indonesia pt,Dream Sentosa Indonesia; PT,499933.0,dream sentosa indonesia pt,Personal and Household Goods,0
925,13568,442,PT Dream Sentosa Indonesia,Indonesia,24/02/2016,2016,,dream sentosa indonesia pt,Dream Sentosa Indonesia; PT,499933.0,dream sentosa indonesia pt,Personal and Household Goods,0
926,18848,442,PT Dream Sentosa Indonesia,Indonesia,21/02/2017,2017,,dream sentosa indonesia pt,Dream Sentosa Indonesia; PT,499933.0,dream sentosa indonesia pt,Personal and Household Goods,0
927,8347,443,PT Hansae Karawang Indonesia,Indonesia,12/02/2015,2015,,hansae karawang indonesia pt,,,,,0
928,13478,443,PT Hansae Karawang Indonesia,Indonesia,24/02/2016,2016,,hansae karawang indonesia pt,,,,,0
929,37534,445,PT Amos Indah Indonesia,Indonesia,13/11/2019,2019,,amos indah indonesia pt,,,,,0
930,19185,446,PT Shinwon Indonesia,Indonesia,22/02/2017,2017,,shinwon indonesia pt,,,,,0
931,26159,446,PT Shinwon Indonesia,Indonesia,08/02/2018,2018,,shinwon indonesia pt,,,,,0
932,32255,446,PT Shinwon Indonesia,Indonesia,06/02/2019,2019,,shinwon indonesia pt,,,,,0
933,38789,446,PT Shinwon Indonesia,Indonesia,12/02/2020,2020,,shinwon indonesia pt,,,,,0
934,12298,448,"Win Vina Co., Ltd.",Vietnam,01/12/2015,2015,,win vina,,,,,0
935,17258,448,"Win Vina Co., Ltd.",Vietnam,25/10/2016,2016,,win vina,,,,,0
936,23022,448,"Win Vina Co., Ltd.",Vietnam,17/10/2017,2017,,win vina,,,,,0
937,30347,448,"Win Vina Co., Ltd.",Vietnam,16/10/2018,2018,,win vina,,,,,0
938,37001,448,"Win Vina Co., Ltd.",Vietnam,31/10/2019,2019,,win vina,,,,,0
939,40707,448,"Win Vina Co., Ltd.",Vietnam,24/11/2020,2020,,win vina,,,,,0
940,11778,451,"HANDSOME NICA, S.A.",Nicaragua,28/10/2015,2015,,"handsome nica, sa",,,,,0
941,17413,451,"HANDSOME NICA, S.A.",Nicaragua,31/10/2016,2016,,"handsome nica, sa",,,,,0
942,23105,451,"HANDSOME NICA, S.A.",Nicaragua,23/10/2017,2017,,"handsome nica, sa",,,,,0
943,8218,452,"EINS, S.A",Nicaragua,26/01/2015,2015,,"eins, sa",,,,,0
944,13807,452,"EINS, S.A",Nicaragua,17/02/2016,2016,,"eins, sa",,,,,0
945,18841,452,"EINS, S.A",Nicaragua,21/02/2017,2017,,"eins, sa",,,,,0
946,25634,452,"EINS, S.A",Nicaragua,01/03/2018,2018,,"eins, sa",,,,,0
947,32167,452,"EINS, S.A",Nicaragua,11/02/2019,2019,,"eins, sa",,,,,0
948,38823,452,"EINS, S.A",Nicaragua,11/02/2020,2020,,"eins, sa",,,,,0
949,8139,453,"SAE-A TECHNOTEX, S.A",Nicaragua,19/01/2015,2015,,"sae-a technotex, sa",Sae A Technotex SA,234543.0,sae a technotex sa,Personal and Household Goods,0
950,13293,453,"SAE-A TECHNOTEX, S.A",Nicaragua,26/01/2016,2016,,"sae-a technotex, sa",Sae A Technotex SA,234543.0,sae a technotex sa,Personal and Household Goods,0
951,18668,453,"SAE-A TECHNOTEX, S.A",Nicaragua,30/01/2017,2017,,"sae-a technotex, sa",Sae A Technotex SA,234543.0,sae a technotex sa,Personal and Household Goods,0
952,25339,453,"SAE-A TECHNOTEX, S.A",Nicaragua,31/01/2018,2018,,"sae-a technotex, sa",Sae A Technotex SA,234543.0,sae a technotex sa,Personal and Household Goods,0
953,32103,453,"SAE-A TECHNOTEX, S.A",Nicaragua,22/01/2019,2019,,"sae-a technotex, sa",Sae A Technotex SA,234543.0,sae a technotex sa,Personal and Household Goods,0
954,38263,453,"SAE-A TECHNOTEX, S.A",Nicaragua,21/01/2020,2020,,"sae-a technotex, sa",Sae A Technotex SA,234543.0,sae a technotex sa,Personal and Household Goods,0
955,12560,454,"fashion stitch noah, s.a",Nicaragua,01/12/2015,2015,,"fashion stitch noah, sa",,,,,0
956,17935,454,"fashion stitch noah, s.a",Nicaragua,06/12/2016,2016,,"fashion stitch noah, sa",,,,,0
957,24325,454,"fashion stitch noah, s.a",Nicaragua,18/12/2017,2017,,"fashion stitch noah, sa",,,,,0
958,36950,454,"fashion stitch noah, s.a",Nicaragua,05/11/2019,2019,,"fashion stitch noah, sa",,,,,0
959,11593,456,PT Mitra Garindo Perkasa,Indonesia,22/10/2015,2015,,mitra garindo perkasa pt,Mitra Garindo Perkasa; PT,2234188.0,mitra garindo perkasa pt,Personal and Household Goods,0
960,17115,456,PT Mitra Garindo Perkasa,Indonesia,18/10/2016,2016,,mitra garindo perkasa pt,Mitra Garindo Perkasa; PT,2234188.0,mitra garindo perkasa pt,Personal and Household Goods,0
961,23227,456,PT Mitra Garindo Perkasa,Indonesia,24/10/2017,2017,,mitra garindo perkasa pt,Mitra Garindo Perkasa; PT,2234188.0,mitra garindo perkasa pt,Personal and Household Goods,0
962,30114,456,PT Mitra Garindo Perkasa,Indonesia,03/10/2018,2018,,mitra garindo perkasa pt,Mitra Garindo Perkasa; PT,2234188.0,mitra garindo perkasa pt,Personal and Household Goods,0
963,39211,456,PT Mitra Garindo Perkasa,Indonesia,10/12/2019,2019,,mitra garindo perkasa pt,Mitra Garindo Perkasa; PT,2234188.0,mitra garindo perkasa pt,Personal and Household Goods,0
964,10423,457,"GILDAN ACTIVEWEAR SAN MARCOS II, S. A",Nicaragua,14/07/2015,2015,,"gildan activewear san marcos ii, sa",Gildan Activewear San Marcos II SA,2569918.0,gildan activewear san marcos ii sa,Personal and Household Goods,0
965,16521,457,"GILDAN ACTIVEWEAR SAN MARCOS II, S. A",Nicaragua,01/09/2016,2016,,"gildan activewear san marcos ii, sa",Gildan Activewear San Marcos II SA,2569918.0,gildan activewear san marcos ii sa,Personal and Household Goods,0
966,21011,457,"GILDAN ACTIVEWEAR SAN MARCOS II, S. A",Nicaragua,10/07/2017,2017,,"gildan activewear san marcos ii, sa",Gildan Activewear San Marcos II SA,2569918.0,gildan activewear san marcos ii sa,Personal and Household Goods,0
967,28944,457,"GILDAN ACTIVEWEAR SAN MARCOS II, S. A",Nicaragua,24/07/2018,2018,,"gildan activewear san marcos ii, sa",Gildan Activewear San Marcos II SA,2569918.0,gildan activewear san marcos ii sa,Personal and Household Goods,0
968,35396,457,"GILDAN ACTIVEWEAR SAN MARCOS II, S. A",Nicaragua,23/07/2019,2019,,"gildan activewear san marcos ii, sa",Gildan Activewear San Marcos II SA,2569918.0,gildan activewear san marcos ii sa,Personal and Household Goods,0
969,8208,458,"Puku Vietnam Co., Ltd.",Vietnam,13/01/2015,2015,,puku vietnam,,,,,0
970,13916,458,"Puku Vietnam Co., Ltd.",Vietnam,22/03/2016,2016,,puku vietnam,,,,,0
971,19667,458,"Puku Vietnam Co., Ltd.",Vietnam,28/03/2017,2017,,puku vietnam,,,,,0
972,26453,458,"Puku Vietnam Co., Ltd.",Vietnam,11/04/2018,2018,,puku vietnam,,,,,0
973,33337,458,"Puku Vietnam Co., Ltd.",Vietnam,02/04/2019,2019,,puku vietnam,,,,,0
974,39599,458,"Puku Vietnam Co., Ltd.",Vietnam,08/07/2020,2020,,puku vietnam,,,,,0
975,8305,459,PT Willbes Global,Indonesia,11/02/2015,2015,,willbes global pt,,,,,0
976,14082,459,PT Willbes Global,Indonesia,16/03/2016,2016,,willbes global pt,,,,,0
977,19250,459,PT Willbes Global,Indonesia,15/03/2017,2017,,willbes global pt,,,,,0
978,26407,459,PT Willbes Global,Indonesia,20/03/2018,2018,,willbes global pt,,,,,0
979,32791,459,PT Willbes Global,Indonesia,05/03/2019,2019,,willbes global pt,,,,,0
980,43218,459,PT Willbes Global,Indonesia,27/07/2021,2021,,willbes global pt,,,,,0
981,12372,463,PT Daenong Global,Indonesia,10/12/2015,2015,,daenong global pt,Daenong Global; PT,2450616.0,daenong global pt,Personal and Household Goods,0
982,17906,463,PT Daenong Global,Indonesia,08/12/2016,2016,,daenong global pt,Daenong Global; PT,2450616.0,daenong global pt,Personal and Household Goods,0
983,25331,463,PT Daenong Global,Indonesia,23/01/2018,2018,,daenong global pt,Daenong Global; PT,2450616.0,daenong global pt,Personal and Household Goods,0
984,32502,463,PT Daenong Global,Indonesia,13/02/2019,2019,,daenong global pt,Daenong Global; PT,2450616.0,daenong global pt,Personal and Household Goods,0
985,9811,464,"Vina Gio Co., Ltd.",Vietnam,07/07/2015,2015,,vina gio,,,,,0
986,15936,464,"Vina Gio Co., Ltd.",Vietnam,02/08/2016,2016,,vina gio,,,,,0
987,23783,464,"Vina Gio Co., Ltd.",Vietnam,21/11/2017,2017,,vina gio,,,,,0
988,33052,464,"Vina Gio Co., Ltd.",Vietnam,19/03/2019,2019,,vina gio,,,,,0
989,40087,464,"Vina Gio Co., Ltd.",Vietnam,22/09/2020,2020,,vina gio,,,,,0
990,8435,465,Mango Fashion Co. Ltd.,Vietnam,03/03/2015,2015,,mango fashion,,,,,0
991,11824,467,PT Inwoo S&B Indonesia,Indonesia,10/11/2015,2015,,inwoo s and b indonesia pt,,,,,0
992,8728,471,PT HS Apparel,Indonesia,15/04/2015,2015,,hs apparel pt,,,,,0
993,14903,471,PT HS Apparel,Indonesia,23/05/2016,2016,,hs apparel pt,,,,,0
994,21236,471,PT HS Apparel,Indonesia,12/07/2017,2017,,hs apparel pt,,,,,0
995,29784,471,PT HS Apparel,Indonesia,13/09/2018,2018,,hs apparel pt,,,,,0
996,36472,471,PT HS Apparel,Indonesia,26/09/2019,2019,,hs apparel pt,,,,,0
997,11919,472,"TEXTILE UNLIMITED, S.A",Nicaragua,26/10/2015,2015,,"textile unlimited, sa",,,,,0
998,17474,472,"TEXTILE UNLIMITED, S.A",Nicaragua,10/11/2016,2016,,"textile unlimited, sa",,,,,0
999,23426,472,"TEXTILE UNLIMITED, S.A",Nicaragua,08/11/2017,2017,,"textile unlimited, sa",,,,,0
1000,30435,472,"TEXTILE UNLIMITED, S.A",Nicaragua,24/10/2018,2018,,"textile unlimited, sa",,,,,0
1001,37381,472,"TEXTILE UNLIMITED, S.A",Nicaragua,04/11/2019,2019,,"textile unlimited, sa",,,,,0
1002,12872,473,PT Inkosindo Sukses,Indonesia,12/01/2016,2016,,inkosindo sukses pt,,,,,0
1003,18400,473,PT Inkosindo Sukses,Indonesia,10/01/2017,2017,,inkosindo sukses pt,,,,,0
1004,8766,474,"Chuan Mei Glove Co, Ltd.",Vietnam,05/05/2015,2015,,chuan mei glove,,,,,0
1005,15313,474,"Chuan Mei Glove Co, Ltd.",Vietnam,28/06/2016,2016,,chuan mei glove,,,,,0
1006,22014,474,"Chuan Mei Glove Co, Ltd.",Vietnam,23/08/2017,2017,,chuan mei glove,,,,,0
1007,29573,474,"Chuan Mei Glove Co, Ltd.",Vietnam,11/09/2018,2018,,chuan mei glove,,,,,0
1008,8439,475,Thien Chi Company Ltd.,Vietnam,03/03/2015,2015,,thien chi company ltd,,,,,0
1009,14119,475,Thien Chi Company Ltd.,Vietnam,12/04/2016,2016,,thien chi company ltd,,,,,0
1010,19443,475,Thien Chi Company Ltd.,Vietnam,28/03/2017,2017,,thien chi company ltd,,,,,0
1011,26601,475,Thien Chi Company Ltd.,Vietnam,17/04/2018,2018,,thien chi company ltd,,,,,0
1012,33599,475,Thien Chi Company Ltd.,Vietnam,23/04/2019,2019,,thien chi company ltd,,,,,0
1013,39307,475,Thien Chi Company Ltd.,Vietnam,05/05/2020,2020,,thien chi company ltd,,,,,0
1014,8780,480,Texnica Internacional S.A,Nicaragua,14/04/2015,2015,,texnica internacional sa,,,,,0
1015,15351,480,Texnica Internacional S.A,Nicaragua,01/06/2016,2016,,texnica internacional sa,,,,,0
1016,19927,480,Texnica Internacional S.A,Nicaragua,09/05/2017,2017,,texnica internacional sa,,,,,0
1017,26657,480,Texnica Internacional S.A,Nicaragua,10/04/2018,2018,,texnica internacional sa,,,,,0
1018,10024,481,Eland Vietnam Corp. Ltd.- Long An Branch,Vietnam,21/07/2015,2015,,eland vietnam corp ltd,,,,,0
1019,15271,481,Eland Vietnam Corp. Ltd.- Long An Branch,Vietnam,21/06/2016,2016,,eland vietnam corp ltd,,,,,0
1020,20784,481,Eland Vietnam Corp. Ltd.- Long An Branch,Vietnam,14/06/2017,2017,,eland vietnam corp ltd,,,,,0
1021,8350,486,PT Hansoll-Hyun,Indonesia,11/02/2015,2015,,hansoll-hyun pt,,,,,0
1022,13705,486,PT Hansoll-Hyun,Indonesia,24/02/2016,2016,,hansoll-hyun pt,,,,,0
1023,20993,487,"KAP Vina Co., Ltd.",Vietnam,28/06/2017,2017,,kap vina,,,,,0
1024,28662,487,"KAP Vina Co., Ltd.",Vietnam,31/07/2018,2018,,kap vina,,,,,0
1025,35333,487,"KAP Vina Co., Ltd.",Vietnam,06/08/2019,2019,,kap vina,,,,,0
1026,12296,492,Rich Pine International Group Ltd.,Jordan,09/11/2015,2015,,rich pine international group ltd,Rich Pine International Group for Clothing Tools,106979.0,rich pine international group for clothing tools,Personal and Household Goods,0
1027,17503,492,Rich Pine International Group Ltd.,Jordan,07/11/2016,2016,,rich pine international group ltd,Rich Pine International Group for Clothing Tools,106979.0,rich pine international group for clothing tools,Personal and Household Goods,0
1028,22770,492,Rich Pine International Group Ltd.,Jordan,15/10/2017,2017,,rich pine international group ltd,Rich Pine International Group for Clothing Tools,106979.0,rich pine international group for clothing tools,Personal and Household Goods,0
1029,30256,492,Rich Pine International Group Ltd.,Jordan,21/10/2018,2018,,rich pine international group ltd,Rich Pine International Group for Clothing Tools,106979.0,rich pine international group for clothing tools,Personal and Household Goods,0
1030,36461,492,Rich Pine International Group Ltd.,Jordan,29/09/2019,2019,,rich pine international group ltd,Rich Pine International Group for Clothing Tools,106979.0,rich pine international group for clothing tools,Personal and Household Goods,0
1031,40155,492,Rich Pine International Group Ltd.,Jordan,23/09/2020,2020,,rich pine international group ltd,Rich Pine International Group for Clothing Tools,106979.0,rich pine international group for clothing tools,Personal and Household Goods,0
1032,8490,494,PT Daehan Global (Sukabumi),Indonesia,11/03/2015,2015,,daehan global pt,,,,,0
1033,14154,494,PT Daehan Global (Sukabumi),Indonesia,07/04/2016,2016,,daehan global pt,,,,,0
1034,20074,494,PT Daehan Global (Sukabumi),Indonesia,12/04/2017,2017,,daehan global pt,,,,,0
1035,27409,494,PT Daehan Global (Sukabumi),Indonesia,25/04/2018,2018,,daehan global pt,,,,,0
1036,33824,494,PT Daehan Global (Sukabumi),Indonesia,07/05/2019,2019,,daehan global pt,,,,,0
1037,43755,494,PT Daehan Global (Sukabumi),Indonesia,30/08/2021,2021,,daehan global pt,,,,,0
1038,8639,495,PT Koin Baju Global,Indonesia,30/03/2015,2015,,koin baju global pt,Koin Baju Global Cicurug; PT,1497557.0,koin baju global cicurug pt,Personal and Household Goods,0
1039,14397,495,PT Koin Baju Global,Indonesia,18/04/2016,2016,,koin baju global pt,Koin Baju Global Cicurug; PT,1497557.0,koin baju global cicurug pt,Personal and Household Goods,0
1040,19920,495,PT Koin Baju Global,Indonesia,20/04/2017,2017,,koin baju global pt,Koin Baju Global Cicurug; PT,1497557.0,koin baju global cicurug pt,Personal and Household Goods,0
1041,27003,495,PT Koin Baju Global,Indonesia,10/04/2018,2018,,koin baju global pt,Koin Baju Global Cicurug; PT,1497557.0,koin baju global cicurug pt,Personal and Household Goods,0
1042,33191,495,PT Koin Baju Global,Indonesia,26/03/2019,2019,,koin baju global pt,Koin Baju Global Cicurug; PT,1497557.0,koin baju global cicurug pt,Personal and Household Goods,0
1043,43720,495,PT Koin Baju Global,Indonesia,26/08/2021,2021,,koin baju global pt,Koin Baju Global Cicurug; PT,1497557.0,koin baju global cicurug pt,Personal and Household Goods,0
1044,12682,497,Kareem Industrial Textiles Co. Ltd.,Jordan,08/11/2015,2015,,kareem industrial textiles,,,,,0
1045,15140,498,T & AN Co. Ltd.,Vietnam,21/06/2016,2016,,t and an,,,,,0
1046,20901,498,T & AN Co. Ltd.,Vietnam,28/06/2017,2017,,t and an,,,,,0
1047,8919,501,"Hansae TG Co., Ltd.",Vietnam,05/05/2015,2015,,hansae tg,Hansae Vietnam Co Ltd,73809.0,hansae vietnam,Personal and Household Goods,0
1048,15902,501,"Hansae TG Co., Ltd.",Vietnam,09/08/2016,2016,,hansae tg,Hansae Vietnam Co Ltd,73809.0,hansae vietnam,Personal and Household Goods,0
1049,22210,501,"Hansae TG Co., Ltd.",Vietnam,23/08/2017,2017,,hansae tg,Hansae Vietnam Co Ltd,73809.0,hansae vietnam,Personal and Household Goods,0
1050,29817,501,"Hansae TG Co., Ltd.",Vietnam,04/09/2018,2018,,hansae tg,Hansae Vietnam Co Ltd,73809.0,hansae vietnam,Personal and Household Goods,0
1051,36143,501,"Hansae TG Co., Ltd.",Vietnam,04/09/2019,2019,,hansae tg,Hansae Vietnam Co Ltd,73809.0,hansae vietnam,Personal and Household Goods,0
1052,40104,501,"Hansae TG Co., Ltd.",Vietnam,15/09/2020,2020,,hansae tg,Hansae Vietnam Co Ltd,73809.0,hansae vietnam,Personal and Household Goods,0
1053,11825,506,International Elegance Garment Mfg. Co. Ltd.,Jordan,08/10/2015,2015,,international elegance garment manufacturing,International Business Garments Manufacturing Company Ltd (IBGM),70839.0,international business garments manufacturing company ltd,Personal and Household Goods,1
1054,18315,506,International Elegance Garment Mfg. Co. Ltd.,Jordan,10/01/2017,2017,,international elegance garment manufacturing,International Business Garments Manufacturing Company Ltd (IBGM),70839.0,international business garments manufacturing company ltd,Personal and Household Goods,1
1055,24711,506,International Elegance Garment Mfg. Co. Ltd.,Jordan,08/01/2018,2018,,international elegance garment manufacturing,International Business Garments Manufacturing Company Ltd (IBGM),70839.0,international business garments manufacturing company ltd,Personal and Household Goods,1
1056,32354,506,International Elegance Garment Mfg. Co. Ltd.,Jordan,28/01/2019,2019,,international elegance garment manufacturing,International Business Garments Manufacturing Company Ltd (IBGM),70839.0,international business garments manufacturing company ltd,Personal and Household Goods,1
1057,38274,506,International Elegance Garment Mfg. Co. Ltd.,Jordan,26/01/2020,2020,,international elegance garment manufacturing,International Business Garments Manufacturing Company Ltd (IBGM),70839.0,international business garments manufacturing company ltd,Personal and Household Goods,1
1058,41801,506,International Elegance Garment Mfg. Co. Ltd.,Jordan,10/03/2021,2021,,international elegance garment manufacturing,International Business Garments Manufacturing Company Ltd (IBGM),70839.0,international business garments manufacturing company ltd,Personal and Household Goods,1
1059,19117,507,PT Trigoldenstar Wisesa,Indonesia,21/02/2017,2017,,trigoldenstar wisesa pt,Tri Golden Star Wisesa; PT,2232778.0,tri golden star wisesa pt,Personal and Household Goods,0
1060,27287,507,PT Trigoldenstar Wisesa,Indonesia,24/04/2018,2018,,trigoldenstar wisesa pt,Tri Golden Star Wisesa; PT,2232778.0,tri golden star wisesa pt,Personal and Household Goods,0
1061,34063,507,PT Trigoldenstar Wisesa,Indonesia,08/05/2019,2019,,trigoldenstar wisesa pt,Tri Golden Star Wisesa; PT,2232778.0,tri golden star wisesa pt,Personal and Household Goods,0
1062,38855,507,PT Trigoldenstar Wisesa,Indonesia,25/02/2020,2020,,trigoldenstar wisesa pt,Tri Golden Star Wisesa; PT,2232778.0,tri golden star wisesa pt,Personal and Household Goods,0
1063,8796,537,"DASOLTEX, S.A",Nicaragua,28/04/2015,2015,,"dasoltex, sa",,,,,0
1064,16673,537,"DASOLTEX, S.A",Nicaragua,12/09/2016,2016,,"dasoltex, sa",,,,,0
1065,16956,539,"Emperor (VN) Co., Ltd.",Vietnam,04/10/2016,2016,,emperor,,,,,0
1066,24267,539,"Emperor (VN) Co., Ltd.",Vietnam,05/12/2017,2017,,emperor,,,,,0
1067,9176,541,PT Ungaran Sari Garments (Pringapus),Indonesia,20/05/2015,2015,,ungaran sari garments pt,Ungaran Sari Garments; PT,2450404.0,ungaran sari garments pt,Personal and Household Goods,0
1068,16111,541,PT Ungaran Sari Garments (Pringapus),Indonesia,15/08/2016,2016,,ungaran sari garments pt,Ungaran Sari Garments; PT,2450404.0,ungaran sari garments pt,Personal and Household Goods,0
1069,22268,541,PT Ungaran Sari Garments (Pringapus),Indonesia,12/09/2017,2017,,ungaran sari garments pt,Ungaran Sari Garments; PT,2450404.0,ungaran sari garments pt,Personal and Household Goods,0
1070,29490,541,PT Ungaran Sari Garments (Pringapus),Indonesia,27/08/2018,2018,,ungaran sari garments pt,Ungaran Sari Garments; PT,2450404.0,ungaran sari garments pt,Personal and Household Goods,0
1071,9212,549,PT Victory Apparel Semarang,Indonesia,03/06/2015,2015,,victory apparel semarang pt,,,,,0
1072,15873,549,PT Victory Apparel Semarang,Indonesia,02/08/2016,2016,,victory apparel semarang pt,,,,,0
1073,22297,549,PT Victory Apparel Semarang,Indonesia,12/09/2017,2017,,victory apparel semarang pt,,,,,0
1074,29782,549,PT Victory Apparel Semarang,Indonesia,12/09/2018,2018,,victory apparel semarang pt,,,,,0
1075,39210,549,PT Victory Apparel Semarang,Indonesia,26/11/2019,2019,,victory apparel semarang pt,,,,,0
1076,9279,550,Branch of Truong Vinh Trading Industrial Garment Co. Ltd.- Factory No.2,Vietnam,02/06/2015,2015,,branch of truong vinh trading industrial garment,,,,,0
1077,9056,634,PT Good Guys Indonesia,Indonesia,21/05/2015,2015,,good guys indonesia pt,,,,,0
1078,15151,634,PT Good Guys Indonesia,Indonesia,20/06/2016,2016,,good guys indonesia pt,,,,,0
1079,10115,637,PT Wooin Indonesia,Indonesia,28/07/2015,2015,,wooin indonesia pt,Wooin Indonesia; PT,122597.0,wooin indonesia pt,Electronic and Electrical Equipment,0
