,QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1BW,buyer2BW,buyer3BW,buyer1FTindex,buyer2FTindex,buyer3FTindex
334,39554,Vietnam,2020,121,nike,columbia,imperial headwear,,,,36,22,-1
335,10373,Vietnam,2015,124,target,carter's,kohl's,,,,35,-1,8
336,16925,Vietnam,2016,124,target,carter's,kohl's,,,,35,-1,8
337,22991,Vietnam,2017,124,target,carter's,kohl's,,,,35,-1,8
338,19031,Vietnam,2017,125,macys,gap,,,,,-1,54,-2
339,25948,Vietnam,2018,125,macys,gap,,,,,-1,54,-2
340,33012,Vietnam,2019,125,macys,gap,,,,,-1,54,-2
341,39310,Vietnam,2020,125,macys,gap,,,,,-1,54,-2
342,42009,Vietnam,2021,125,macys,gap,,,,,-1,54,-2
343,12185,Jordan,2015,126,under armour,american eagle,spider,0.0,1.0,0.0,22,15,-1
344,17070,Jordan,2016,126,under armour,american eagle,spider,0.0,1.0,0.0,22,15,-1
345,22432,Jordan,2017,126,under armour,american eagle,spider,0.0,1.0,0.0,22,15,-1
346,30097,Jordan,2018,126,under armour,american eagle,spider,0.0,1.0,0.0,22,15,-1
347,36658,Jordan,2019,126,under armour,american eagle,spider,0.0,1.0,0.0,22,15,-1
348,41776,Jordan,2021,126,under armour,american eagle,spider,0.0,1.0,0.0,22,15,-1
349,18797,Vietnam,2017,129,bcbg maxazria inc,charming shoppes inc.,american eagle,,,,-1,-1,15
350,8700,Vietnam,2015,130,reebok,walmart,sears,,,,-1,25,-1
351,13942,Vietnam,2016,130,reebok,walmart,sears,,,,-1,25,-1
352,19412,Vietnam,2017,130,reebok,walmart,sears,,,,-1,25,-1
353,9528,Haiti,2015,131,fishman & tobin,,,,,,-1,-2,-2
354,14355,Haiti,2016,131,fishman & tobin,,,,,,-1,-2,-2
355,20283,Haiti,2017,131,fishman & tobin,,,,,,-1,-2,-2
356,26812,Haiti,2018,131,fishman & tobin,,,,,,-1,-2,-2
357,34959,Haiti,2019,131,fishman & tobin,,,,,,-1,-2,-2
358,12195,Haiti,2015,139,,,,,,,-2,-2,-2
359,8214,Haiti,2015,139,,,,,,,-2,-2,-2
360,12614,Jordan,2015,141,jones apparel,,,0.0,,,-1,-2,-2
361,17509,Jordan,2016,141,jones apparel,,,0.0,,,-1,-2,-2
362,23415,Jordan,2017,141,jones apparel,,,0.0,,,-1,-2,-2
363,30206,Jordan,2018,141,jones apparel,,,0.0,,,-1,-2,-2
364,36776,Jordan,2019,141,jones apparel,,,0.0,,,-1,-2,-2
365,42560,Jordan,2021,141,jones apparel,,,0.0,,,-1,-2,-2
366,10050,Haiti,2015,142,hanesbrands,old navy,,,,,-1,54,-2
367,15415,Haiti,2016,142,hanesbrands,old navy,,,,,-1,54,-2
368,20584,Haiti,2017,142,hanesbrands,old navy,,,,,-1,54,-2
369,27782,Haiti,2018,142,hanesbrands,old navy,,,,,-1,54,-2
370,34810,Haiti,2019,142,hanesbrands,old navy,,,,,-1,54,-2
371,10013,Haiti,2015,143,under armour,old navy,hanesbrands,,,,22,54,-1
372,15274,Haiti,2016,143,under armour,old navy,hanesbrands,,,,22,54,-1
373,20298,Haiti,2017,143,under armour,old navy,hanesbrands,,,,22,54,-1
374,27874,Haiti,2018,143,under armour,old navy,hanesbrands,,,,22,54,-1
375,35462,Haiti,2019,143,under armour,old navy,hanesbrands,,,,22,54,-1
376,12715,Haiti,2015,147,,,,,,,-2,-2,-2
377,10955,Vietnam,2015,148,nike,pvh,sumitomo,,,,36,-1,-1
378,16554,Vietnam,2016,148,nike,pvh,sumitomo,,,,36,-1,-1
379,23098,Vietnam,2017,148,nike,pvh,sumitomo,,,,36,-1,-1
380,13573,Vietnam,2016,154,tommy hilfiger,nike,ralph lauren,,,,38,36,14
381,18631,Vietnam,2017,154,tommy hilfiger,nike,ralph lauren,,,,38,36,14
382,25542,Vietnam,2018,154,tommy hilfiger,nike,ralph lauren,,,,38,36,14
383,39609,Vietnam,2020,154,tommy hilfiger,nike,ralph lauren,,,,38,36,14
384,9229,Vietnam,2015,155,nike,carter's,columbia,,,,36,-1,22
385,15706,Vietnam,2016,155,nike,carter's,columbia,,,,36,-1,22
386,22425,Vietnam,2017,155,nike,carter's,columbia,,,,36,-1,22
387,30084,Vietnam,2018,155,nike,carter's,columbia,,,,36,-1,22
388,37206,Vietnam,2019,155,nike,carter's,columbia,,,,36,-1,22
389,41045,Vietnam,2021,155,nike,carter's,columbia,,,,36,-1,22
390,14271,Vietnam,2016,158,h&m,target,perry ellis,,,,55,35,-1
391,19763,Vietnam,2017,158,h&m,target,perry ellis,,,,55,35,-1
392,26790,Vietnam,2018,158,h&m,target,perry ellis,,,,55,35,-1
393,34164,Vietnam,2019,158,h&m,target,perry ellis,,,,55,35,-1
394,39446,Vietnam,2020,158,h&m,target,perry ellis,,,,55,35,-1
395,8732,Vietnam,2015,163,llbean,nike,north face,,,,-1,36,46
396,14719,Vietnam,2016,163,llbean,nike,north face,,,,-1,36,46
397,23755,Vietnam,2017,163,llbean,nike,north face,,,,-1,36,46
398,8297,Vietnam,2015,164,kohl's,walmart,target,,,,8,25,35
399,14021,Vietnam,2016,164,kohl's,walmart,target,,,,8,25,35
400,19589,Vietnam,2017,164,kohl's,walmart,target,,,,8,25,35
401,26096,Vietnam,2018,164,kohl's,walmart,target,,,,8,25,35
402,33546,Vietnam,2019,164,kohl's,walmart,target,,,,8,25,35
403,39332,Vietnam,2020,164,kohl's,walmart,target,,,,8,25,35
404,42161,Vietnam,2021,164,kohl's,walmart,target,,,,8,25,35
405,8286,Vietnam,2015,165,dillards,tmw,jc penney,,,,11,-1,16
406,13857,Vietnam,2016,165,dillards,tmw,jc penney,,,,11,-1,16
407,19835,Vietnam,2017,165,dillards,tmw,jc penney,,,,11,-1,16
408,26409,Vietnam,2018,165,dillards,tmw,jc penney,,,,11,-1,16
409,9748,Vietnam,2015,166,victoria secret,walmart,gap,,,,-1,25,54
410,17467,Vietnam,2016,166,victoria secret,walmart,gap,,,,-1,25,54
411,23932,Vietnam,2017,166,victoria secret,walmart,gap,,,,-1,25,54
412,38252,Vietnam,2020,166,victoria secret,walmart,gap,,,,-1,25,54
413,41026,Vietnam,2020,166,victoria secret,walmart,gap,,,,-1,25,54
414,11700,Vietnam,2015,167,kohl's,h&m,target,,,,8,55,35
415,17316,Vietnam,2016,167,kohl's,h&m,target,,,,8,55,35
416,23291,Vietnam,2017,167,kohl's,h&m,target,,,,8,55,35
417,30374,Vietnam,2018,167,kohl's,h&m,target,,,,8,55,35
418,37201,Vietnam,2019,167,kohl's,h&m,target,,,,8,55,35
419,40873,Vietnam,2020,167,kohl's,h&m,target,,,,8,55,35
420,8608,Jordan,2015,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1,-1,-1
421,13698,Jordan,2016,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1,-1,-1
422,18876,Jordan,2017,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1,-1,-1
423,25979,Jordan,2018,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1,-1,-1
424,32782,Jordan,2019,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1,-1,-1
425,39086,Jordan,2020,168,dynamic design,greg norman,jones apparel group,0.0,0.0,0.0,-1,-1,-1
426,11228,Vietnam,2015,169,pvh,sanmar,walmart,,,,-1,-1,25
427,16984,Vietnam,2016,169,pvh,sanmar,walmart,,,,-1,-1,25
428,23319,Vietnam,2017,169,pvh,sanmar,walmart,,,,-1,-1,25
429,30470,Vietnam,2018,169,pvh,sanmar,walmart,,,,-1,-1,25
430,36836,Vietnam,2019,169,pvh,sanmar,walmart,,,,-1,-1,25
431,40572,Vietnam,2020,169,pvh,sanmar,walmart,,,,-1,-1,25
432,9529,Haiti,2015,171,champro sport,mip,american textiles,,,,-1,-1,-1
433,15413,Haiti,2016,171,champro sport,mip,american textiles,,,,-1,-1,-1
434,22280,Haiti,2017,171,champro sport,mip,american textiles,,,,-1,-1,-1
435,30559,Haiti,2018,171,champro sport,mip,american textiles,,,,-1,-1,-1
436,36006,Haiti,2019,171,champro sport,mip,american textiles,,,,-1,-1,-1
437,41740,Haiti,2021,171,champro sport,mip,american textiles,,,,-1,-1,-1
438,10369,Vietnam,2015,173,walmart,mast,,,,,25,-1,-2
439,16378,Vietnam,2016,173,walmart,mast,,,,,25,-1,-2
440,23049,Vietnam,2017,173,walmart,mast,,,,,25,-1,-2
441,8446,Jordan,2015,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1,-1,25
442,13763,Jordan,2016,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1,-1,25
443,18525,Jordan,2017,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1,-1,25
444,24718,Jordan,2018,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1,-1,25
445,31895,Jordan,2019,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1,-1,25
446,38638,Jordan,2020,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1,-1,25
447,42610,Jordan,2021,174,jordache,fashion options,walmart,0.0,0.0,1.0,-1,-1,25
448,10187,Haiti,2015,175,gildan,,,,,,33,-2,-2
449,16009,Haiti,2016,175,gildan,,,,,,33,-2,-2
450,21249,Haiti,2017,175,gildan,,,,,,33,-2,-2
451,29461,Haiti,2018,175,gildan,,,,,,33,-2,-2
452,37275,Haiti,2019,175,gildan,,,,,,33,-2,-2
453,8191,Haiti,2015,175,,,,,,,-2,-2,-2
454,11060,Jordan,2015,177,academy,rocky,dick's,0.0,0.0,1.0,-1,-1,12
455,16678,Jordan,2016,177,academy,rocky,dick's,0.0,0.0,1.0,-1,-1,12
456,21695,Jordan,2017,177,academy,rocky,dick's,0.0,0.0,1.0,-1,-1,12
457,29455,Jordan,2018,177,academy,rocky,dick's,0.0,0.0,1.0,-1,-1,12
458,35754,Jordan,2019,177,academy,rocky,dick's,0.0,0.0,1.0,-1,-1,12
459,40926,Jordan,2020,177,academy,rocky,dick's,0.0,0.0,1.0,-1,-1,12
460,9859,Jordan,2015,178,jc penney,pvh,lauren,0.0,1.0,1.0,16,-1,14
461,15973,Jordan,2016,178,jc penney,pvh,lauren,0.0,1.0,1.0,16,-1,14
462,21091,Jordan,2017,178,jc penney,pvh,lauren,0.0,1.0,1.0,16,-1,14
463,27456,Jordan,2018,178,jc penney,pvh,lauren,0.0,1.0,1.0,16,-1,14
464,35215,Jordan,2019,178,jc penney,pvh,lauren,0.0,1.0,1.0,16,-1,14
465,39818,Jordan,2020,178,jc penney,pvh,lauren,0.0,1.0,1.0,16,-1,14
466,43590,Jordan,2021,178,jc penney,pvh,lauren,0.0,1.0,1.0,16,-1,14
467,27524,Vietnam,2018,180,disney,gap,,,,,-1,54,-2
468,36849,Vietnam,2019,180,disney,gap,,,,,-1,54,-2
469,40558,Vietnam,2020,180,disney,gap,,,,,-1,54,-2
470,8934,Vietnam,2015,181,columbia,adidas,puma,,,,22,58,56
471,15528,Vietnam,2016,181,columbia,adidas,puma,,,,22,58,56
472,21145,Vietnam,2017,181,columbia,adidas,puma,,,,22,58,56
473,28704,Vietnam,2018,181,columbia,adidas,puma,,,,22,58,56
474,34928,Vietnam,2019,181,columbia,adidas,puma,,,,22,58,56
475,39861,Vietnam,2020,181,columbia,adidas,puma,,,,22,58,56
476,20263,Vietnam,2017,182,lane bryan,chico's,tilly's,,,,-1,11,-1
477,30544,Vietnam,2018,182,lane bryan,chico's,tilly's,,,,-1,11,-1
478,37661,Vietnam,2019,182,lane bryan,chico's,tilly's,,,,-1,11,-1
479,41051,Vietnam,2020,182,lane bryan,chico's,tilly's,,,,-1,11,-1
480,12771,Vietnam,2016,183,llbean,rei,,,,,-1,-1,-2
481,21067,Vietnam,2017,183,llbean,rei,,,,,-1,-1,-2
482,29411,Vietnam,2018,183,llbean,rei,,,,,-1,-1,-2
483,36841,Vietnam,2019,183,llbean,rei,,,,,-1,-1,-2
484,40480,Vietnam,2020,183,llbean,rei,,,,,-1,-1,-2
485,18166,Vietnam,2016,185,justice,fanatics apparel,,,,,-1,-1,-2
486,25353,Vietnam,2018,185,justice,fanatics apparel,,,,,-1,-1,-2
487,33558,Vietnam,2019,185,justice,fanatics apparel,,,,,-1,-1,-2
488,39465,Vietnam,2020,185,justice,fanatics apparel,,,,,-1,-1,-2
489,42280,Vietnam,2021,185,justice,fanatics apparel,,,,,-1,-1,-2
490,9557,Vietnam,2015,186,athleta,talbots,club monaco,,,,-1,-1,-1
491,15842,Vietnam,2016,186,athleta,talbots,club monaco,,,,-1,-1,-1
492,21517,Vietnam,2017,186,athleta,talbots,club monaco,,,,-1,-1,-1
493,29267,Vietnam,2018,186,athleta,talbots,club monaco,,,,-1,-1,-1
494,36094,Vietnam,2019,186,athleta,talbots,club monaco,,,,-1,-1,-1
495,40356,Vietnam,2020,186,athleta,talbots,club monaco,,,,-1,-1,-1
496,10622,Vietnam,2015,190,mondetta,inditex,costco,,,,-1,-1,15
497,16184,Vietnam,2016,190,mondetta,inditex,costco,,,,-1,-1,15
498,22503,Vietnam,2017,190,mondetta,inditex,costco,,,,-1,-1,15
499,29758,Vietnam,2018,190,mondetta,inditex,costco,,,,-1,-1,15
500,37998,Vietnam,2020,190,mondetta,inditex,costco,,,,-1,-1,15
501,40948,Vietnam,2020,190,mondetta,inditex,costco,,,,-1,-1,15
502,10087,Vietnam,2015,198,tommy hilfiger,nike,spring field,,,,38,36,-1
503,16074,Vietnam,2016,198,tommy hilfiger,nike,spring field,,,,38,36,-1
504,22494,Vietnam,2017,198,tommy hilfiger,nike,spring field,,,,38,36,-1
505,30505,Vietnam,2018,198,tommy hilfiger,nike,spring field,,,,38,36,-1
506,37349,Vietnam,2019,198,tommy hilfiger,nike,spring field,,,,38,36,-1
507,42181,Vietnam,2021,198,tommy hilfiger,nike,spring field,,,,38,36,-1
508,9038,Vietnam,2015,199,kohl's,walmart,new balance,,,,8,25,29
509,15309,Vietnam,2016,199,kohl's,walmart,new balance,,,,8,25,29
510,25244,Vietnam,2018,199,kohl's,walmart,new balance,,,,8,25,29
511,11530,Vietnam,2015,201,,,,,,,-2,-2,-2
512,16787,Vietnam,2016,201,,,,,,,-2,-2,-2
513,9690,Indonesia,2015,204,h&m,express,,1.0,0.0,,55,7,-2
514,16078,Indonesia,2016,204,h&m,express,,1.0,0.0,,55,7,-2
515,24050,Indonesia,2017,204,h&m,express,,1.0,0.0,,55,7,-2
516,30692,Indonesia,2018,204,h&m,express,,1.0,0.0,,55,7,-2
517,39212,Indonesia,2019,204,h&m,express,,1.0,0.0,,55,7,-2
518,11868,Indonesia,2015,205,h&m,gap,ascena,1.0,1.0,1.0,55,54,-1
519,18948,Indonesia,2017,205,h&m,gap,ascena,1.0,1.0,1.0,55,54,-1
520,26085,Indonesia,2018,205,h&m,gap,ascena,1.0,1.0,1.0,55,54,-1
521,32043,Indonesia,2019,205,h&m,gap,ascena,1.0,1.0,1.0,55,54,-1
522,38961,Indonesia,2020,205,h&m,gap,ascena,1.0,1.0,1.0,55,54,-1
523,8810,Indonesia,2015,212,h&m,sot,macy's,1.0,0.0,0.0,55,-1,18
524,15146,Indonesia,2016,212,h&m,sot,macy's,1.0,0.0,0.0,55,-1,18
525,21325,Indonesia,2017,212,h&m,sot,macy's,1.0,0.0,0.0,55,-1,18
526,28669,Indonesia,2018,212,h&m,sot,macy's,1.0,0.0,0.0,55,-1,18
527,35557,Indonesia,2019,212,h&m,sot,macy's,1.0,0.0,0.0,55,-1,18
528,11634,Vietnam,2015,219,hansae,hansoll,sae-a trading,,,,-1,-1,-1
529,17620,Vietnam,2016,219,hansae,hansoll,sae-a trading,,,,-1,-1,-1
530,24311,Vietnam,2017,219,hansae,hansoll,sae-a trading,,,,-1,-1,-1
531,30810,Vietnam,2018,219,hansae,hansoll,sae-a trading,,,,-1,-1,-1
532,37948,Vietnam,2020,219,hansae,hansoll,sae-a trading,,,,-1,-1,-1
533,11879,Vietnam,2015,220,hansae,hansoll,shinsung vina,,,,-1,-1,-1
534,17666,Vietnam,2016,220,hansae,hansoll,shinsung vina,,,,-1,-1,-1
535,24452,Vietnam,2017,220,hansae,hansoll,shinsung vina,,,,-1,-1,-1
536,10715,Vietnam,2015,222,target,gap,ascena,,,,35,54,-1
537,16585,Vietnam,2016,222,target,gap,ascena,,,,35,54,-1
538,22731,Vietnam,2017,222,target,gap,ascena,,,,35,54,-1
539,29581,Vietnam,2018,222,target,gap,ascena,,,,35,54,-1
540,36789,Vietnam,2019,222,target,gap,ascena,,,,35,54,-1
541,40397,Vietnam,2020,222,target,gap,ascena,,,,35,54,-1
542,13451,Vietnam,2016,226,walmart,the children's place,,,,,25,-1,-2
543,19923,Vietnam,2017,226,walmart,the children's place,,,,,25,-1,-2
544,11235,Vietnam,2015,228,chico's,lucky brand,kohl's,,,,11,-1,8
545,17603,Vietnam,2016,228,chico's,lucky brand,kohl's,,,,11,-1,8
546,22862,Vietnam,2017,228,chico's,lucky brand,kohl's,,,,11,-1,8
547,30671,Vietnam,2018,228,chico's,lucky brand,kohl's,,,,11,-1,8
548,37871,Vietnam,2019,228,chico's,lucky brand,kohl's,,,,11,-1,8
549,41750,Vietnam,2021,228,chico's,lucky brand,kohl's,,,,11,-1,8
550,10434,Vietnam,2015,230,abercrombie & fitch,vf,llbean,,,,14,-1,-1
551,15912,Vietnam,2016,230,abercrombie & fitch,vf,llbean,,,,14,-1,-1
552,21516,Vietnam,2017,230,abercrombie & fitch,vf,llbean,,,,14,-1,-1
553,29103,Vietnam,2018,230,abercrombie & fitch,vf,llbean,,,,14,-1,-1
554,35688,Vietnam,2019,230,abercrombie & fitch,vf,llbean,,,,14,-1,-1
555,39963,Vietnam,2020,230,abercrombie & fitch,vf,llbean,,,,14,-1,-1
556,19309,Indonesia,2017,232,shopko,newyorker,lidl,0.0,0.0,0.0,-1,-1,15
557,12629,Vietnam,2016,236,under armour,mec,llbean,,,,22,-1,-1
558,20690,Vietnam,2017,236,under armour,mec,llbean,,,,22,-1,-1
559,38757,Vietnam,2020,236,under armour,mec,llbean,,,,22,-1,-1
560,9093,Vietnam,2015,237,coach,samsonite,kate spade,,,,21,-1,12
561,15602,Vietnam,2016,237,coach,samsonite,kate spade,,,,21,-1,12
562,23065,Vietnam,2017,237,coach,samsonite,kate spade,,,,21,-1,12
563,9681,Vietnam,2015,238,walmart,carter's,gap,,,,25,-1,54
564,14835,Vietnam,2016,238,walmart,carter's,gap,,,,25,-1,54
565,19954,Vietnam,2017,238,walmart,carter's,gap,,,,25,-1,54
566,26714,Vietnam,2018,238,walmart,carter's,gap,,,,25,-1,54
567,34213,Vietnam,2019,238,walmart,carter's,gap,,,,25,-1,54
568,39665,Vietnam,2020,238,walmart,carter's,gap,,,,25,-1,54
569,12827,Vietnam,2016,239,,,,,,,-2,-2,-2
570,9081,Jordan,2015,242,gap,talbots,,1.0,1.0,,54,-1,-2
571,15407,Jordan,2016,242,gap,talbots,,1.0,1.0,,54,-1,-2
572,19611,Jordan,2017,242,gap,talbots,,1.0,1.0,,54,-1,-2
573,26543,Jordan,2018,242,gap,talbots,,1.0,1.0,,54,-1,-2
574,33666,Jordan,2019,242,gap,talbots,,1.0,1.0,,54,-1,-2
575,41516,Jordan,2021,242,gap,talbots,,1.0,1.0,,54,-1,-2
576,12545,Vietnam,2015,243,gap,adidas,levi's,,,,54,58,-1
577,18208,Vietnam,2017,243,gap,adidas,levi's,,,,54,58,-1
578,25278,Vietnam,2018,243,gap,adidas,levi's,,,,54,58,-1
579,31714,Vietnam,2019,243,gap,adidas,levi's,,,,54,58,-1
580,38062,Vietnam,2020,243,gap,adidas,levi's,,,,54,58,-1
581,41789,Vietnam,2021,243,gap,adidas,levi's,,,,54,58,-1
582,9955,Vietnam,2015,244,gap,justice,my dyer,,,,54,-1,-1
583,15370,Vietnam,2016,244,gap,justice,my dyer,,,,54,-1,-1
584,20808,Vietnam,2017,244,gap,justice,my dyer,,,,54,-1,-1
585,28023,Vietnam,2018,244,gap,justice,my dyer,,,,54,-1,-1
586,34359,Vietnam,2019,244,gap,justice,my dyer,,,,54,-1,-1
587,39707,Vietnam,2020,244,gap,justice,my dyer,,,,54,-1,-1
588,12542,Vietnam,2015,245,gap,li & fung,pei,,,,54,-1,-1
589,17909,Vietnam,2016,245,gap,li & fung,pei,,,,54,-1,-1
590,24057,Vietnam,2017,245,gap,li & fung,pei,,,,54,-1,-1
591,38029,Vietnam,2020,245,gap,li & fung,pei,,,,54,-1,-1
592,40937,Vietnam,2020,245,gap,li & fung,pei,,,,54,-1,-1
593,11508,Vietnam,2015,246,target,levi's,walmart,,,,35,-1,25
594,17205,Vietnam,2016,246,target,levi's,walmart,,,,35,-1,25
595,21818,Vietnam,2017,246,target,levi's,walmart,,,,35,-1,25
596,29021,Vietnam,2018,246,target,levi's,walmart,,,,35,-1,25
597,35837,Vietnam,2019,246,target,levi's,walmart,,,,35,-1,25
598,40035,Vietnam,2020,246,target,levi's,walmart,,,,35,-1,25
599,10143,Jordan,2015,250,perry ellis,copper fit,,0.0,0.0,,-1,-1,-2
600,16175,Jordan,2016,250,perry ellis,copper fit,,0.0,0.0,,-1,-1,-2
601,21090,Jordan,2017,250,perry ellis,copper fit,,0.0,0.0,,-1,-1,-2
602,27582,Jordan,2018,250,perry ellis,copper fit,,0.0,0.0,,-1,-1,-2
603,34326,Jordan,2019,250,perry ellis,copper fit,,0.0,0.0,,-1,-1,-2
604,39821,Jordan,2020,250,perry ellis,copper fit,,0.0,0.0,,-1,-1,-2
605,43692,Jordan,2021,250,perry ellis,copper fit,,0.0,0.0,,-1,-1,-2
606,13557,Vietnam,2016,269,target,macy's,tempted apparel,,,,35,18,-1
607,19091,Vietnam,2017,269,target,macy's,tempted apparel,,,,35,18,-1
608,11688,Vietnam,2015,270,gap,talbots,manduka,,,,54,-1,-1
609,17389,Vietnam,2016,270,gap,talbots,manduka,,,,54,-1,-1
610,24080,Vietnam,2017,270,gap,talbots,manduka,,,,54,-1,-1
611,30843,Vietnam,2018,270,gap,talbots,manduka,,,,54,-1,-1
612,37841,Vietnam,2019,270,gap,talbots,manduka,,,,54,-1,-1
613,41676,Vietnam,2021,270,gap,talbots,manduka,,,,54,-1,-1
614,8062,Jordan,2015,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1,-1,-2
615,12847,Jordan,2016,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1,-1,-2
616,18349,Jordan,2017,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1,-1,-2
617,25156,Jordan,2018,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1,-1,-2
618,33004,Jordan,2019,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1,-1,-2
619,39682,Jordan,2020,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1,-1,-2
620,43115,Jordan,2021,272,hanesbrands,fruit of the loom,,0.0,0.0,,-1,-1,-2
621,10520,Jordan,2015,273,talbots,jab,dillard's,1.0,0.0,0.0,-1,-1,11
622,16176,Jordan,2016,273,talbots,jab,dillard's,1.0,0.0,0.0,-1,-1,11
623,21630,Jordan,2017,273,talbots,jab,dillard's,1.0,0.0,0.0,-1,-1,11
624,28429,Jordan,2018,273,talbots,jab,dillard's,1.0,0.0,0.0,-1,-1,11
625,35266,Jordan,2019,273,talbots,jab,dillard's,1.0,0.0,0.0,-1,-1,11
626,39991,Jordan,2020,273,talbots,jab,dillard's,1.0,0.0,0.0,-1,-1,11
627,10513,Jordan,2015,276,jc penney,bravado,spanx,0.0,0.0,0.0,16,-1,-1
628,16368,Jordan,2016,276,jc penney,bravado,spanx,0.0,0.0,0.0,16,-1,-1
629,21427,Jordan,2017,276,jc penney,bravado,spanx,0.0,0.0,0.0,16,-1,-1
630,28074,Jordan,2018,276,jc penney,bravado,spanx,0.0,0.0,0.0,16,-1,-1
631,35888,Jordan,2019,276,jc penney,bravado,spanx,0.0,0.0,0.0,16,-1,-1
632,40156,Jordan,2020,276,jc penney,bravado,spanx,0.0,0.0,0.0,16,-1,-1
633,11084,Vietnam,2015,278,target,levi's,walmart,,,,35,-1,25
634,16728,Vietnam,2016,278,target,levi's,walmart,,,,35,-1,25
635,22071,Vietnam,2017,278,target,levi's,walmart,,,,35,-1,25
636,37147,Vietnam,2019,278,target,levi's,walmart,,,,35,-1,25
637,9433,Vietnam,2015,279,sketcher,manduka,gap,,,,-1,-1,54
638,15173,Vietnam,2016,279,sketcher,manduka,gap,,,,-1,-1,54
639,20589,Vietnam,2017,279,sketcher,manduka,gap,,,,-1,-1,54
640,27947,Vietnam,2018,279,sketcher,manduka,gap,,,,-1,-1,54
641,34700,Vietnam,2019,279,sketcher,manduka,gap,,,,-1,-1,54
642,12432,Vietnam,2015,280,puma,adidas,,,,,56,58,-2
643,18155,Vietnam,2017,280,puma,adidas,,,,,56,58,-2
644,22989,Vietnam,2017,280,puma,adidas,,,,,56,58,-2
645,13521,Vietnam,2016,281,fds,primark,kidz concepts,,,,-1,36,-1
646,19288,Vietnam,2017,281,fds,primark,kidz concepts,,,,-1,36,-1
647,11362,Nicaragua,2015,283,sears,hanesbrands,wb,0.0,0.0,0.0,-1,-1,-1
648,17174,Nicaragua,2016,283,sears,hanesbrands,wb,0.0,0.0,0.0,-1,-1,-1
649,23424,Nicaragua,2017,283,sears,hanesbrands,wb,0.0,0.0,0.0,-1,-1,-1
650,30294,Nicaragua,2018,283,sears,hanesbrands,wb,0.0,0.0,0.0,-1,-1,-1
651,11491,Vietnam,2015,289,adidas,puma,genisis,,,,58,56,-1
652,16882,Vietnam,2016,289,adidas,puma,genisis,,,,58,56,-1
653,22724,Vietnam,2017,289,adidas,puma,genisis,,,,58,56,-1
654,30769,Vietnam,2018,289,adidas,puma,genisis,,,,58,56,-1
655,37782,Vietnam,2019,289,adidas,puma,genisis,,,,58,56,-1
656,40913,Vietnam,2020,289,adidas,puma,genisis,,,,58,56,-1
657,9906,Vietnam,2015,297,gap,mango,jc penney,,,,54,18,16
658,15113,Vietnam,2016,297,gap,mango,jc penney,,,,54,18,16
659,19453,Vietnam,2017,297,gap,mango,jc penney,,,,54,18,16
660,27695,Vietnam,2018,297,gap,mango,jc penney,,,,54,18,16
661,35380,Vietnam,2019,297,gap,mango,jc penney,,,,54,18,16
662,39862,Vietnam,2020,297,gap,mango,jc penney,,,,54,18,16
663,9546,Vietnam,2015,312,adidas,new balance,,,,,58,29,-2
664,15053,Vietnam,2016,312,adidas,new balance,,,,,58,29,-2
665,22314,Vietnam,2017,312,adidas,new balance,,,,,58,29,-2
666,29370,Vietnam,2018,312,adidas,new balance,,,,,58,29,-2
667,36574,Vietnam,2019,312,adidas,new balance,,,,,58,29,-2
668,40410,Vietnam,2020,312,adidas,new balance,,,,,58,29,-2
669,13556,Vietnam,2016,314,,,,,,,-2,-2,-2
670,9683,Vietnam,2015,316,,,,,,,-2,-2,-2
671,21697,Jordan,2017,318,,,,,,,-2,-2,-2
672,38175,Jordan,2020,318,,,,,,,-2,-2,-2
673,42958,Jordan,2021,318,,,,,,,-2,-2,-2
674,8641,Vietnam,2015,325,jc penney,pvh,tesco,,,,16,-1,31
675,14159,Vietnam,2016,325,jc penney,pvh,tesco,,,,16,-1,31
676,19413,Vietnam,2017,325,jc penney,pvh,tesco,,,,16,-1,31
677,27506,Vietnam,2018,325,jc penney,pvh,tesco,,,,16,-1,31
678,34699,Vietnam,2019,325,jc penney,pvh,tesco,,,,16,-1,31
679,39674,Vietnam,2020,325,jc penney,pvh,tesco,,,,16,-1,31
680,13446,Vietnam,2016,326,columbia,fond of bags,fjallraven,,,,22,-1,-1
